Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,ATLSHR,OCN1,OCN2,SKPJK1,SKPJK2,MRWN,MMTM,CVOW,onsh_WIND
5669,8,6,237,0.412179974,0.873524142,1,0.13504737,0.0475614,0.658470084,0.025246425,0.182670275,0.816017073,0.072250672,0.097936571,0.104853929,0.256163358,0.256163358,0.299321085,0.231495231,0.260078788,0.4957447
5670,8,7,237,0.366604988,0.843936897,0.939128111,0.15714745,0.035088059,0.615584547,0.005004381,0.134315109,0.788948797,0.067152574,0.091711774,0.07965222,0.20156987,0.20156987,0.206556588,0.243279114,0.429009974,0.467352253
5671,8,8,237,0.326735762,0.792497062,0.682935065,0.137264349,0.032554631,0.528097693,0,0.070118543,0.730069356,0.06617178,0.086627707,0.080317281,0.171119809,0.17111981,0.273370147,0.263709008,0.425710261,0.414783461
5672,8,9,237,0.198496001,0.758269974,0.488804976,0.061052303,0.008739599,0.235453039,0,0.018807607,0.592498364,0.071349904,0.088015743,0.077698394,0.162790701,0.1627907,0.27992779,0.246032476,0.413168669,0.307928213
5673,8,10,237,0.114892537,0.625713402,0.318642005,0.052111848,0.003672713,0.119407922,0,0.014913991,0.521422643,0.05822346,0.070566103,0.071807287,0.160895437,0.160895437,0.238501459,0.217686638,0.31257534,0.243211439
5674,8,11,237,0.121569171,0.577826266,0.21434085,0.047111482,0.000569399,0.108833195,0,0.024766388,0.49515766,0.042642519,0.061540007,0.053653322,0.132908895,0.132908895,0.202672779,0.184790983,0.388987064,0.227026135
5675,8,12,237,0.119850914,0.551505702,0.159828556,0.033541763,0.001818613,0.125205785,0.00161235,0.055832344,0.486587471,0.046451781,0.048030361,0.040871337,0.121945769,0.121945769,0.198371142,0.178159758,0.358675361,0.221937844
5676,8,13,237,0.109861334,0.563138308,0.133253005,0.031460351,0.006249022,0.130524269,0.000275723,0.078219542,0.506739789,0.044561297,0.047983751,0.035535339,0.127932459,0.127932459,0.226263225,0.204406858,0.311254382,0.227489995
5677,8,14,237,0.105355495,0.611846386,0.145797653,0.023144278,0.007094719,0.118440834,0.000147053,0.093329237,0.437254252,0.026044946,0.037299782,0.035702094,0.089025796,0.089025796,0.235969424,0.181044236,0.345814526,0.213719756
5678,8,15,237,0.125893597,0.629777451,0.16040647,0.03112228,0.002390577,0.119281688,0.000672024,0.081959247,0.428844259,0.018758062,0.023367617,0.024366517,0.091589063,0.091589063,0.242106453,0.193882824,0.372692615,0.216848381
5679,8,16,237,0.136555899,0.704376758,0.144840628,0.039739161,0.009951537,0.12681244,0.000693904,0.082076274,0.423740401,0.018094187,0.028819194,0.027153853,0.080945507,0.080945507,0.259520829,0.206953809,0.438668548,0.226292109
5680,8,17,237,0.164185529,0.78385143,0.13838018,0.051671998,0.023060309,0.158312842,0.009402109,0.08820969,0.365189589,0.042481087,0.034937382,0.021477714,0.06945315,0.06945315,0.211810678,0.177880496,0.401809782,0.229887961
5681,8,18,237,0.208140717,0.782717528,0.157236443,0.049536556,0.047507157,0.257590454,0.023786161,0.103223457,0.354437206,0.002288143,0.011662144,0.006049337,0.046814725,0.046814725,0.175226256,0.137600615,0.321029991,0.249037719
5682,8,19,237,0.366781381,0.82981957,0.100708621,0.083098078,0.1612265,0.47925239,0.063154636,0.1942572,0.416470605,0,0,0,0.038447596,0.038447596,0.150481373,0.117120661,0.38739264,0.340772076
5683,8,20,237,0.460897678,0.875678008,0.101532458,0.081818888,0.256550805,0.758086428,0.05170049,0.282977665,0.560396891,0,0,0,0.016942311,0.016942311,0.109017089,0.076781422,0.3416394,0.441029383
5684,8,21,237,0.472823681,0.949323423,0.054744706,0.098541098,0.37003034,0.895632705,0.160287072,0.434111747,0.643358345,0,0,0.007395579,0.017507086,0.017507086,0.100683391,0.073330246,0.30406332,0.514292036
5685,8,22,237,0.534370344,0.933415555,0.040157496,0.09810724,0.47034853,0.831784032,0.144504287,0.56930127,0.664484493,0,0.009389343,8.37E-05,0,0,0.043215766,0.025540065,0.266035825,0.546874513
5686,8,23,237,0.552623437,0.977256892,0.067522287,0.111086277,0.474983716,0.859766545,0.181316049,0.593630941,0.697304186,0,0,0,0,0,0.033528551,0.016945552,0.217800111,0.571264754
5687,8,24,237,0.610550522,0.984507836,0.115169473,0.10570113,0.433363451,0.813816669,0.197399165,0.634680494,0.685343293,0,0,0.001280378,0,0,0.006084624,0,0.151299745,0.574044517
5688,8,1,238,0.676868144,0.997679892,0.17839428,0.100850849,0.34604809,0.734156922,0.16311633,0.65970714,0.696094484,0.010039261,0.001014261,0.008544534,0,0,0.000875638,0,0.197081715,0.57205503
5689,8,2,238,0.740017422,1,0.314524193,0.108900998,0.312870728,0.693584027,0.201712123,0.626271781,0.693786611,0.047445729,0.032434657,0.049846981,0.008953251,0.008953251,0,0,0.095515594,0.581100308
5690,8,3,238,0.769233563,0.99682158,0.245481842,0.112470421,0.295311492,0.737162266,0.216759382,0.588649642,0.690205799,0.051056795,0.039407469,0.041684903,0,0,0,0,0.06635011,0.581040789
5691,8,4,238,0.797084303,0.995448884,0.26736536,0.114456745,0.275991929,0.735914856,0.281556796,0.558335309,0.683879353,0.067136019,0.04356686,0.043642883,0.014954238,0.014954237,0,0,0.055393699,0.583376461
5692,8,5,238,0.825213435,0.998150073,0.342205968,0.127529042,0.255710529,0.764093616,0.319809951,0.564389894,0.708427091,0.079420701,0.064805865,0.062585652,0.031904884,0.031904884,0,0,0.021511953,0.600718783
5693,8,6,238,0.844198057,0.990782616,0.394749263,0.134021567,0.233057718,0.809449552,0.29299214,0.55053067,0.691536596,0.093592294,0.072558806,0.072409988,0.033901185,0.033901185,0,0,0.012823653,0.599995725
5694,8,7,238,0.841235298,0.91225715,0.448097094,0.131808878,0.249467224,0.82520359,0.307774085,0.53884939,0.693597536,0.132370561,0.11818748,0.120066718,0.054500312,0.054500312,0,0.008088759,0,0.598707918
5695,8,8,238,0.797118265,0.860992289,0.285327386,0.145312145,0.192802944,0.819237243,0.313459438,0.384161977,0.609306621,0.184789866,0.164990604,0.168143869,0.070777401,0.070777401,0.007478997,0.019928023,0,0.538777193
5696,8,9,238,0.700620256,0.604740729,0.134160035,0.050308199,0.07571677,0.807146598,0.156673593,0.208520014,0.465581201,0.21024862,0.167760075,0.210368097,0.099522755,0.099522754,0.008838913,0.024180975,0,0.407788097
5697,8,10,238,0.547232775,0.339084911,0.120355032,0.049921714,0.109715815,0.614216251,0.155048655,0.170415849,0.33119288,0.287476808,0.290313422,0.305643618,0.185842544,0.185842544,0.02716488,0.056701839,0,0.307847812
5698,8,11,238,0.424400252,0.179534066,0.12100196,0.060078747,0.126616237,0.55764561,0.147946161,0.150941868,0.262347624,0.380414218,0.311006963,0.360816806,0.172334999,0.172334999,0.032247867,0.062364522,0,0.250861919
5699,8,12,238,0.338756652,0.162422569,0.13374913,0.053234922,0.128040602,0.357306995,0.114040543,0.144960004,0.212544584,0.311114073,0.297563135,0.308295995,0.192245572,0.192245573,0.043434493,0.069525763,0,0.203610564
5700,8,13,238,0.279528864,0.139838402,0.176462343,0.047201388,0.129294501,0.291379912,0.107131803,0.174268544,0.153581975,0.386241943,0.34778747,0.329482436,0.227574661,0.227574661,0.089888454,0.113662645,0,0.174027484
5701,8,14,238,0.234967714,0.131286836,0.261315208,0.040740273,0.134557141,0.252084577,0.110973424,0.196831651,0.138879187,0.408469439,0.361200094,0.349775881,0.254434467,0.254434467,0.10735353,0.126721978,0,0.164476744
5702,8,15,238,0.237436433,0.131538142,0.425018426,0.0400935,0.160111843,0.259745385,0.132696371,0.136344162,0.135514977,0.39918223,0.357875824,0.334936261,0.276984841,0.276984841,0.151318833,0.180764079,0,0.173678294
5703,8,16,238,0.19913927,0.135693814,0.609268548,0.039466798,0.190818281,0.261146923,0.134901357,0.142033062,0.166665355,0.345019936,0.376145482,0.336363792,0.193347886,0.193347887,0.115057618,0.126112551,0,0.189488557
5704,8,17,238,0.159887453,0.121461145,0.82668751,0.047248458,0.20713353,0.204793793,0.140850337,0.124685265,0.115516106,0.329633415,0.355676591,0.322705031,0.121157899,0.121157899,0.129094124,0.144372552,0.000521335,0.176432984
5705,8,18,238,0.167728198,0.090833804,0.928801853,0.081305725,0.209121024,0.180826733,0.180428864,0.093014857,0.138873326,0.34685117,0.330060601,0.320873797,0.118158497,0.118158497,0.120815814,0.118514389,0,0.186645999
5706,8,19,238,0.188491605,0.079192981,0.891956771,0.194765721,0.380318484,0.209111855,0.342696704,0.144278296,0.172755279,0.465364635,0.401318133,0.396645486,0.101330914,0.101330914,0.139980554,0.152948856,0.008480824,0.245410028
5707,8,20,238,0.245325044,0.09525538,1,0.407562265,0.552866359,0.255770322,0.467636716,0.232512158,0.255738824,0.475472331,0.404054195,0.333583891,0.162342489,0.162342489,0.271159291,0.273852408,0.017432805,0.342748604
5708,8,21,238,0.259909,0.130878083,1,0.515185347,0.579841673,0.331149557,0.537859516,0.29388715,0.393374972,0.536436439,0.51530397,0.431013524,0.278292119,0.27829212,0.370415866,0.337347359,0.024500944,0.409905984
5709,8,22,238,0.393138965,0.381555087,1,0.627938621,0.625247941,0.498198721,0.550896636,0.311208266,0.505916282,0.596407831,0.502359509,0.445217967,0.426565945,0.426565946,0.512876811,0.484627783,0.043390587,0.517228891
5710,8,23,238,0.351871884,0.31231475,1,0.709640326,0.622724071,0.540106144,0.52608032,0.275888687,0.585440661,0.666210175,0.6495564,0.651886581,0.58111465,0.581114651,0.684387444,0.661941169,0.052826714,0.529621715
5711,8,24,238,0.416623443,0.388287768,1,0.762501803,0.657251011,0.499535347,0.597263861,0.263336766,0.620803506,0.748956497,0.705440163,0.689566612,0.633946063,0.633946063,0.740107473,0.729080556,0.070679896,0.566202262
5712,8,1,239,0.503625658,0.64998849,1,0.768347863,0.599885127,0.495008221,0.404495465,0.283966955,0.686220813,0.882774533,0.7858547,0.715683462,0.711903038,0.711903038,0.681710663,0.703781781,0.110832281,0.606292395
5713,8,2,239,0.550064681,0.707809828,1,0.789641219,0.474506647,0.54764119,0.242453532,0.279822514,0.697222175,0.832086865,0.792057994,0.720602632,0.79740745,0.797407449,0.693355082,0.704089162,0.206617385,0.600894714
5714,8,3,239,0.534878267,0.717811456,1,0.801294998,0.387222855,0.565108179,0.108439562,0.223390177,0.655900853,0.807830449,0.766491412,0.699673475,0.64915675,0.649156749,0.699475708,0.632414582,0.300827742,0.567186664
5715,8,4,239,0.505135347,0.717362521,1,0.738660125,0.306429856,0.606122397,0.079059947,0.160125143,0.628439512,0.756833966,0.712758425,0.654556275,0.514047384,0.514047384,0.571942807,0.588711619,0.454896332,0.535040981
5716,8,5,239,0.519172886,0.686089306,1,0.61048161,0.238123317,0.623213558,0.08287127,0.124324207,0.600489264,0.850600478,0.855378988,0.874507068,0.682525394,0.682525394,0.621247053,0.670810225,0.467693927,0.50571885
5717,8,6,239,0.504746065,0.667074972,1,0.526169609,0.178644672,0.628900522,0.063434995,0.108410568,0.573365699,0.847375629,0.832473875,0.816934944,0.850703181,0.850703181,0.769803346,0.780663313,0.476319284,0.476892889
5718,8,7,239,0.484290442,0.63078893,1,0.426902508,0.124254634,0.618107961,0.043130588,0.062634259,0.548287242,0.904882553,0.904948237,0.828329682,0.776024581,0.776024581,0.748352288,0.74060565,0.586071911,0.442212714
5719,8,8,239,0.354168287,0.497340518,1,0.205968104,0.065606786,0.54797494,0.037042279,0.030753954,0.52314878,0.81915039,0.899022219,0.914173425,0.926687833,0.926687837,0.786591049,0.808960257,0.525267126,0.365445057
5720,8,9,239,0.200558628,0.265512838,1,0.046659284,0.016473542,0.361230097,0.001800623,0.010948118,0.37963825,0.57766211,0.799094319,0.882240119,0.906288681,0.906288681,0.855023626,0.854392406,0.448256878,0.241374407
5721,8,10,239,0.14672211,0.224686088,1,0.029563941,0.004578145,0.305463587,0,0.003458339,0.29959831,0.395342976,0.324531376,0.44235763,0.923274756,0.923274756,0.870932099,0.847118856,0.566206752,0.199333644
5722,8,11,239,0.130928266,0.230489013,1,0.024038028,0.001502204,0.190916842,0,0.020833705,0.288719981,0.671788932,0.393770724,0.348748684,0.807249544,0.807249544,0.817138733,0.825954374,0.666668952,0.185277879
5723,8,12,239,0.104530822,0.241281752,1,0.024873713,0.000165937,0.135513167,0,0.028834757,0.291130841,0.755864621,0.490988791,0.529427767,0.742396356,0.742396357,0.753735543,0.7635026,0.701637087,0.178174468
5724,8,13,239,0.102776081,0.260819514,1,0.019768868,0.008540243,0.18407234,0,0.041697208,0.305124254,0.545533896,0.594661593,0.508807003,0.690704106,0.690704106,0.789021733,0.747304675,0.647195636,0.18896341
5725,8,14,239,0.104799277,0.265031627,1,0.018646878,0.021847555,0.217782405,3.50E-05,0.053068265,0.30390909,0.532616377,0.475806088,0.556422829,0.677728175,0.677728174,0.693180206,0.667882919,0.716066899,0.194883764
5726,8,15,239,0.11864419,0.295721247,1,0.013889407,0.019765473,0.181992219,0.001269661,0.044793973,0.315606236,0.285637558,0.371089339,0.415503085,0.444756687,0.444756686,0.325760454,0.270129382,0.694830958,0.199153107
5727,8,16,239,0.123759208,0.330917052,1,0.013350977,0.019034937,0.150777811,0.023418813,0.070189422,0.332770035,0.238813758,0.219329833,0.242276177,0.557756901,0.5577569,0.283194423,0.278382241,0.556047915,0.20778288
5728,8,17,239,0.11076454,0.35188443,1,0.014535586,0.01893354,0.163791897,0.02152466,0.08871929,0.349518774,0.090910025,0.072398216,0.084036544,0.287846148,0.287846148,0.306032241,0.281264991,0.454858064,0.213992561
5729,8,18,239,0.163749639,0.359497587,1,0.016111248,0.04540659,0.256283328,0.024860039,0.136578813,0.365890745,0.0151576,0.018178936,0.05588492,0.091602221,0.091602221,0.230634138,0.15262872,0.343676031,0.24321461
5730,8,19,239,0.287024978,0.567646138,1,0.040108906,0.110729373,0.4141113,0.074759304,0.311537157,0.399984574,0.023897786,0.008058019,0,0.037523248,0.037523247,0.152325898,0.027526891,0.214459747,0.332008677
5731,8,20,239,0.360596567,0.726462872,1,0.159230229,0.212703437,0.734723254,0.10226612,0.335686353,0.481773772,0,0.003194116,0.011589532,0.240701899,0.240701899,0.086673841,0,0.166409358,0.435243721
5732,8,21,239,0.393316733,0.749760043,1,0.23160182,0.3323006,0.852454283,0.14016747,0.341286632,0.492849513,0,0.011193643,0,0.275521219,0.275521219,0,0,0.208563626,0.482365172
5733,8,22,239,0.441752182,0.738440807,1,0.389253817,0.407929868,0.878204599,0.229873827,0.297143148,0.502509255,0,0,0,0.275770844,0.275770843,0.027201466,0,0.200446993,0.520215184
5734,8,23,239,0.464282993,0.766890819,1,0.534360824,0.461852272,0.857499287,0.241975761,0.369926749,0.521022472,0,0,0,0.26637867,0.266378671,0,0,0.187795013,0.555192222
5735,8,24,239,0.457479983,0.763381594,1,0.549102213,0.511858105,0.817387831,0.343833021,0.37804413,0.540599659,0,0,0,0.259154588,0.259154588,0,0,0.207225472,0.569850561
5736,8,1,240,0.445275745,0.800115544,1,0.573058399,0.552320183,0.77647028,0.391473661,0.425249665,0.548201519,0,0,0.004008287,0.105559706,0.105559707,0,0,0.277300865,0.583434688
5737,8,2,240,0.45047452,0.785708879,1,0.620459687,0.533653268,0.776187669,0.347997078,0.416431492,0.547300105,0,0.006626116,0.015526879,0.108453035,0.108453036,0,0,0.324868769,0.580884605
5738,8,3,240,0.473848929,0.780503476,1,0.597439779,0.428258813,0.749229235,0.327497329,0.390648685,0.552620434,0,0,0,0.089771599,0.089771599,0,0,0.371469319,0.562541228
5739,8,4,240,0.473452507,0.777754663,1,0.60574044,0.363333491,0.760147694,0.251061704,0.319199013,0.561813397,0.011052706,0,0,0.045047819,0.045047819,0,0,0.524619104,0.54759422
5740,8,5,240,0.469689207,0.743607991,1,0.568708846,0.291865351,0.75587067,0.176626886,0.325776306,0.549845967,0.004925442,0,0,0.015733568,0.015733568,0,0.008016497,0.518880127,0.522922943
5741,8,6,240,0.445092554,0.719836895,1,0.543498365,0.254725677,0.765583651,0.096708848,0.354656098,0.543021116,0,0,0,0.029786509,0.029786509,0.006092538,0.022009104,0.676671623,0.505559005
5742,8,7,240,0.425923312,0.70672788,1,0.492792043,0.184833672,0.766000233,0.065261853,0.340150027,0.537721317,0,0,0.003461399,0.136490881,0.136490881,0.043978102,0.087107219,0.45030999,0.4821241
5743,8,8,240,0.379476456,0.603150289,1,0.279164965,0.105428666,0.686997309,0.058360697,0.259929065,0.537669745,0,0.00779069,0.040091619,0.171940804,0.171940804,0.024708564,0.040167522,0.420226514,0.422733273
5744,8,9,240,0.255182416,0.41581618,1,0.070293667,0.023625324,0.456182235,0.029916,0.139420178,0.43626503,0.027019713,0.069076151,0.122835487,0.116375238,0.116375237,0.012283623,0.006814515,0.540960254,0.299987788
5745,8,10,240,0.197160471,0.370805319,1,0.030133895,0.01383808,0.431516144,0.002472321,0.127954382,0.364786668,0.076478407,0.072408006,0.040316757,0.018496986,0.018496986,0.014108035,0.015914112,0.244442105,0.258538426
5746,8,11,240,0.201110158,0.376077369,1,0.016541474,0.014663557,0.533045203,0,0.115632042,0.353816897,0.032882623,0.020526729,0.011392254,0,0,0,0,0.138161152,0.263293284
5747,8,12,240,0.213163942,0.387263612,0.998340447,0.018970234,0.019608857,0.558373706,0,0.098784908,0.359250329,0.004051849,0,0,0,0,7.63E-05,0.002966643,0.125462368,0.269723121
5748,8,13,240,0.20838949,0.399935677,0.966664866,0.022187694,0.038871778,0.48535421,0,0.105580788,0.353027233,0,0,0,0.021751463,0.021751463,0.016151501,0.016405586,0.093616039,0.264831863
5749,8,14,240,0.194764187,0.423412066,0.936587235,0.020243252,0.059829877,0.413405243,0.001917856,0.149027175,0.348513558,0,0,0,0.005402553,0.005402553,0.025436074,0.050385207,0.104653284,0.262317232
5750,8,15,240,0.202968505,0.492047376,0.998539485,0.018451842,0.093789496,0.392523338,0.032149975,0.192492861,0.353904357,0,0,0,0,0,0.000731809,0.009162018,0.111949675,0.282418791
5751,8,16,240,0.22510742,0.546057852,1,0.023556185,0.13172712,0.388503026,0.042198277,0.266668711,0.378360741,0,0,0,0,0,0,2.64E-05,0.070561484,0.309079561
5752,8,17,240,0.22562947,0.541363223,1,0.035882516,0.164143912,0.362657699,0.054522988,0.30279762,0.381815245,0.012804949,0.018411159,0.004424144,0,0,0.002546633,0,0.116076701,0.316524289
5753,8,18,240,0.250673888,0.566843232,1,0.06991746,0.270338776,0.399272882,0.119392368,0.287191828,0.391627901,0.015815977,0,0,0,0,0.007360727,0,0.071069166,0.350396507
5754,8,19,240,0.349880369,0.658646787,1,0.195349593,0.481515233,0.446412221,0.180557228,0.512347242,0.440461056,0,0,0,0,0,0.028128643,0.004898482,0.081176214,0.453532689
5755,8,20,240,0.421699238,0.763766896,1,0.493414541,0.680718371,0.623323707,0.225832402,0.624688127,0.477521333,0.001196237,0.003991804,0.002736756,0.037039969,0.037039969,0.029133242,0.104523123,0.116881162,0.564388957
5756,8,21,240,0.416849313,0.783219115,1,0.630761451,0.633789696,0.622598429,0.294979577,0.574841677,0.533464361,0,0,0,0,0,0.12140882,0.249141946,0.134534866,0.583110393
5757,8,22,240,0.447281516,0.809691488,0.975047803,0.755303348,0.636541238,0.613412791,0.400432638,0.511834519,0.576038428,0,0,0,0,0,0.157091975,0.448697388,0.074900225,0.611150829
5758,8,23,240,0.460359049,0.826516209,0.588775731,0.890584817,0.694628181,0.687625878,0.642854112,0.435740398,0.602873916,0,0,0,0.02938048,0.02938048,0.012546946,0.003173171,0.044013716,0.63593903
5759,8,24,240,0.49478816,0.815749479,0.515369588,0.902169297,0.717082709,0.748926403,0.669960585,0.370420784,0.63710023,0,0,0,0,0,0.006926465,0.007176831,0.012409263,0.65268257
5760,8,1,241,0.495373248,0.825466259,0.148269504,0.98263248,0.742206832,0.811142494,0.688930467,0.322507895,0.633445542,0,0,0,0,0,0,0,0,0.648408712
5761,8,2,241,0.555653441,0.830935525,0.488959402,0.994504558,0.644555558,0.854084863,0.545553307,0.318270387,0.676528826,0,0,0,0,0,0,0,0.088944331,0.668664058
5762,8,3,241,0.558826681,0.821623681,0.492748986,0.991780461,0.547131685,0.874050129,0.395335492,0.350987799,0.657975889,0,0,0,0,0,0,0,0.142932847,0.644725658
5763,8,4,241,0.545624548,0.905120634,0.626676697,0.978897013,0.471827876,0.847556812,0.250416409,0.35318622,0.672593557,0,0,0,0.005045043,0.005045043,0,0,0.185862333,0.638677393
5764,8,5,241,0.533939086,0.925789875,0.625038257,0.981093518,0.37834989,0.847779459,0.206883456,0.359582238,0.710876011,0,0,0,0,0,0,0,0.392020464,0.632002839
5765,8,6,241,0.553353447,0.935464257,0.754515761,0.950379203,0.357554187,0.880883259,0.196725469,0.313065976,0.757997653,0.011210511,0,0.006081833,0,0,0,0,0.379324406,0.648017216
5766,8,7,241,0.583665504,0.919359715,0.696495387,0.851523757,0.370114866,0.87444614,0.2027972,0.304043745,0.757545013,0,0.010670574,0.014114266,0,0,0,0,0.419143081,0.64226813
5767,8,8,241,0.561035722,0.850399141,0.363253141,0.555891281,0.280104793,0.825929888,0.117110951,0.243516821,0.745714474,0.023809943,0.001461651,0.010379411,0,0,0,0,0.172756345,0.563226901
5768,8,9,241,0.35243652,0.637799282,0.297490876,0.181204979,0.133001398,0.61261956,0.04096326,0.095700818,0.473171368,0.109399653,0.090242654,0.040799834,0,0,0,0,0.168844685,0.350476122
5769,8,10,241,0.311984284,0.603507615,0.209878913,0.107652831,0.087843586,0.593725033,0.021968627,0.093938945,0.432191162,0.299034208,0.289257109,0.220345855,5.80E-05,5.80E-05,0.028491937,0.028169818,0.132069916,0.30995822
5770,8,11,241,0.36994745,0.683812512,0.171221354,0.082397213,0.084284541,0.676520292,0.017114951,0.136945285,0.4486518,0.354474425,0.299184531,0.358708918,0.052740358,0.052740358,0.031100249,0.073175036,0.095408097,0.336803737
5771,8,12,241,0.422474519,0.758117851,0.185844564,0.084844481,0.102738685,0.735618032,0.01942472,0.203461004,0.455626865,0.307017744,0.287189334,0.318000286,0.163831562,0.163831562,0.108728766,0.140644909,0.062247917,0.367867486
5772,8,13,241,0.499465719,0.844329769,0.201625005,0.107599677,0.140840566,0.794908204,0.024282049,0.294714748,0.410028263,0.347308397,0.41076523,0.378986984,0.197869211,0.197869211,0.124497071,0.160984457,0.104081117,0.397477643
5773,8,14,241,0.529023054,0.884923947,0.136860453,0.105192501,0.178923754,0.79790578,0.042285385,0.314537093,0.38384798,0.438633799,0.412270307,0.353525341,0.142185181,0.142185181,0.296766758,0.244108706,0.094192431,0.404986647
5774,8,15,241,0.52595358,0.921226184,0.120299393,0.117866677,0.219844702,0.747399654,0.093890432,0.361485405,0.364366167,0.323365122,0.386402607,0.388928384,0.247179895,0.247179896,0.340238154,0.286825359,0.076945558,0.411023881
5775,8,16,241,0.521335732,0.904293917,0.145173052,0.130481822,0.250529243,0.702040002,0.071035634,0.41653514,0.41848624,0.453275561,0.404945314,0.351362169,0.34632337,0.34632337,0.238462091,0.22051698,0.129923493,0.428199659
5776,8,17,241,0.538598415,0.773593731,0.147289842,0.13570677,0.343642916,0.626333738,0.107925444,0.399919876,0.34586738,0.534915447,0.460621059,0.381361306,0.627957581,0.627957581,0.280274063,0.296935082,0.151411339,0.410093913
5777,8,18,241,0.626887112,0.704535797,0.146227708,0.199461214,0.436918632,0.707446932,0.435683979,0.495156204,0.307580428,0.540174425,0.613592983,0.621505976,0.580213905,0.580213905,0.558568835,0.498478234,0.232531101,0.457279921
5778,8,19,241,0.665957008,0.582107622,0.268304084,0.407875006,0.637876261,0.797956299,0.263676504,0.842201131,0.308520198,0.567553639,0.628850581,0.661997437,0.636654138,0.636654137,0.677235481,0.60309267,0.305851877,0.528240223
5779,8,20,241,0.781121437,0.543016528,0.356376002,0.682670147,0.663271916,0.917198765,0.414701185,0.969552722,0.438289068,0.625529644,0.659041169,0.50570488,0.596779346,0.596779346,0.714790761,0.57732743,0.496796487,0.632754944
5780,8,21,241,0.783016655,0.338833769,0.342477053,0.827891105,0.731976845,0.734496017,0.420293964,0.845067556,0.49184707,0.538033604,0.521894157,0.514398038,0.576469779,0.576469779,0.607943535,0.633813681,0.462341189,0.626453534
5781,8,22,241,0.666792141,0.203089441,0.41721269,0.981320976,0.712511853,0.586490156,0.388598901,0.720344576,0.527239336,0.283285141,0.282536954,0.327238858,0.327419967,0.327419966,0.578131617,0.639700412,0.579680501,0.593257224
5782,8,23,241,0.541168835,0.055900418,0.360046719,1,0.772956942,0.308458115,0.583905368,0.664917715,0.382571875,0.256220013,0.359493494,0.34714973,0.302723944,0.302723944,0.435275198,0.516026974,0.868430911,0.511881278
5783,8,24,241,0.437518368,0.078889334,0.281142986,1,0.909688095,0.264735413,0.818692001,0.649468252,0.349566983,0.276035637,0.202134013,0.206625387,0.410336852,0.410336852,0.478336214,0.466152251,0.724962239,0.511963527
5784,8,1,242,0.42164189,0.096470651,0.16270461,0.999995242,0.894797809,0.318038141,0.646810956,0.513216187,0.341624785,0.189325273,0.208631873,0.220677242,0.368578315,0.368578315,0.377172291,0.272082269,0.709295039,0.488192682
5785,8,2,242,0.409937299,0.153918946,0.212005632,1,0.838336713,0.459256131,0.600223756,0.484594971,0.287541334,0.15329799,0.137314872,0.120533653,0.281751693,0.281751693,0.285200954,0.371079267,0.645831826,0.478633238
5786,8,3,242,0.418865165,0.155918613,0.250436266,1,0.781926576,0.46719023,0.548642929,0.421421322,0.235287253,0.123606995,0.112284392,0.120631665,0.185215131,0.18521513,0.186793595,0.304306238,0.536037444,0.454136611
5787,8,4,242,0.519701943,0.147983215,0.289388627,0.968392764,0.771659005,0.503344818,0.486737362,0.510158788,0.247524742,0.106302127,0.139300585,0.122503408,0.171127469,0.171127468,0.218082771,0.169515372,0.53753841,0.477622458
5788,8,5,242,0.519905258,0.231849316,0.280864165,0.925112705,0.695158666,0.484615745,0.427994488,0.592108171,0.251538505,0.097169333,0.123198509,0.095894247,0.139392733,0.139392733,0.189265833,0.154951662,0.44384575,0.471694753
5789,8,6,242,0.469659427,0.287539118,0.345264549,0.889762531,0.623504979,0.413488775,0.385204467,0.698029826,0.257242258,0.087364554,0.095733739,0.113891177,0.120770782,0.120770783,0.087447129,0.13787195,0.290364921,0.457592077
5790,8,7,242,0.403801032,0.353110349,0.407081475,0.757555484,0.591843098,0.22336869,0.454640594,0.616927501,0.269682674,0.071968943,0.065430678,0.065016136,0.084701531,0.084701531,0.104335964,0.111221865,0.216133862,0.425666684
5791,8,8,242,0.234479931,0.336401905,0.25721839,0.422972797,0.387689051,0.111684734,0.454975148,0.497732914,0.23698638,0.032504004,0.036286682,0.041024313,0.070386812,0.070386812,0.065423757,0.067026198,0.202800572,0.303378838
5792,8,9,242,0.101092092,0.234737463,0.154952195,0.128818697,0.245899791,0.065484113,0.251023674,0.416698148,0.126968692,0.031337831,0.044881463,0.006937538,0.037170246,0.037170246,0.051043399,0.049605079,0.216315389,0.172983152
5793,8,10,242,0.06623231,0.114008266,0.101270301,0.048564735,0.199469636,0.050556423,0.164895555,0.286250551,0.086712365,0.014893594,0.012950888,0.010634611,0.054947451,0.054947451,0.049087748,0.027197875,0.108631834,0.115146283
5794,8,11,242,0.048097089,0.063383107,0.067196217,0.028262517,0.117277204,0.012739185,0.082690217,0.230799305,0.037239514,0,0.003201858,0,0.000735884,0.000735884,0.019110183,0.009345502,0.021562573,0.067764789
5795,8,12,242,0.030582543,0.025526999,0.056066184,0.011087168,0.090114246,0.001124267,0.034873387,0.176412729,0.026039262,0,0,0,0,0,0.001457153,0,0.05814226,0.045329996
5796,8,13,242,0.019694453,0.009881946,0.045798585,0.008929393,0.087735214,0.00762043,0.018368891,0.130240187,0.01577898,0,0,0,0,0,0,0,0.027791977,0.035050179
