Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,osw_zone1,osw_zone2,osw_zone3,osw_zone4,osw_zone5,SOLAR
4425,7,10,185,473.1324474,137.8451093,144.7052091,535.2097104,795.7045487,275.7570795,284.57835,52.09387452,879.6790414,0,0,0,0,0,3578.70537
4426,7,11,185,500.5728466,143.4189444,125.8399379,496.8214347,829.5574152,277.8751778,296.417502,124.7680485,943.253742,0,0,0,0,0,3738.525049
4427,7,12,185,545.1634762,130.3418708,31.51357829,483.5491348,841.340909,240.179946,295.5405384,135.7013305,993.226652,0,0,0,0,0,3696.557436
4428,7,13,185,476.9912288,81.67805254,126.9118272,486.5003834,855.4841414,171.5443463,295.9790202,136.3444565,958.8786702,0,0,0,0,0,3590.312127
4429,7,14,185,246.1060334,82.10680318,93.25446697,513.7725922,888.9474109,48.95064195,298.3906961,104.6165061,932.8822616,0,0,0,0,0,3209.027412
4430,7,15,185,132.9144122,90.68193114,89.1812847,499.7959763,828.775727,77.23640341,299.2676728,73.53168162,873.3232933,0,0,0,0,0,2964.708382
4431,7,16,185,53.80889867,124.339285,101.1864562,500.4151556,766.3605004,68.76902988,297.2944655,9.003879398,857.837653,0,0,0,0,0,2779.015324
4432,7,17,185,19.07964939,129.9131201,102.9014779,479.5767831,609.1847348,127.7708832,243.1412856,3.644427623,821.783283,0,0,0,0,0,2536.995645
4433,7,18,185,19.50840523,114.9066558,99.68580974,437.1086795,434.6868522,140.795888,83.75110215,1.929402671,624.7809291,0,0,0,0,0,1957.153724
4434,7,19,185,15.86397841,109.7615841,38.80243194,230.9030469,258.7163369,78.27661481,28.72092603,1.071890395,534.0300365,0,0,0,0,0,1296.146846
4435,7,20,185,2.572537103,14.57771049,9.432635636,45.62197443,47.20879912,30.64825356,3.069411897,0,261.8557543,0,0,0,0,0,414.9870765
4436,7,21,185,0,0,0,0,0,0,0,0,2.14378079,0,0,0,0,0,2.14378079
4437,7,22,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,7,23,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,7,24,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,7,1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,7,2,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,7,3,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,7,4,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,7,5,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,7,6,186,0,0,10.93328207,0,4.073183461,0,0,0,0,0,0,0,0,0,15.00646553
4446,7,7,186,49.30695977,22.5096981,74.38919569,183.5738987,322.3704968,29.37803345,108.9641282,5.359452175,160.867777,0,0,0,0,0,956.7196399
4447,7,8,186,103.1158564,60.24023904,123.6961591,343.2280903,654.8168086,47.05906135,115.7606808,37.94492106,520.0591295,0,0,0,0,0,2005.920946
4448,7,9,186,247.1779364,108.6896947,118.979838,494.3244119,590.370569,145.7009053,270.7659909,63.45591362,772.1215895,0,0,0,0,0,2811.586849
4449,7,10,186,328.4272319,135.2725671,94.32635636,420.3470841,657.5387209,175.6631724,256.9536317,67.10033885,928.9035891,0,0,0,0,0,3064.532692
4450,7,11,186,464.3429314,136.5588446,121.1236168,446.5463882,708.8765954,127.4262845,273.8354026,63.67028895,803.6347465,0,0,0,0,0,3146.015099
4451,7,12,186,515.1505475,146.6346126,120.4804781,435.591072,731.937831,99.73047546,295.5405253,84.6793454,874.2492303,0,0,0,0,0,3303.994118
4452,7,13,186,498.000298,145.7770985,36.01551759,464.2935741,791.0530629,193.4854386,279.5357442,102.0439702,864.5288217,0,0,0,0,0,3374.733526
4453,7,14,186,503.5741267,63.45591362,33.22860325,454.4027974,670.7810218,176.5809783,291.1556552,99.47142802,795.2733721,0,0,0,0,0,3087.923896
4454,7,15,186,438.4031786,11.57641683,24.86785701,566.8619297,823.7090777,83.99099112,236.1254791,118.3366993,834.0418409,0,0,0,0,0,3137.91347
4455,7,16,186,374.3041374,10.29014811,140.8464022,535.0330188,793.2445083,16.82993616,187.6726212,132.7000377,662.0796393,0,0,0,0,0,2853.000449
4456,7,17,186,293.26922,36.44427463,114.263517,507.3726172,750.278735,23.09184185,186.3571563,64.74217834,614.9047453,0,0,0,0,0,2590.724286
4457,7,18,186,145.1339662,4.28756158,52.09387452,439.234411,670.7713363,49.16250683,194.6884147,66.88596353,498.9433109,0,0,0,0,0,2121.201346
4458,7,19,186,64.74218154,55.52392442,2.14378079,269.4378329,370.2518481,74.09889612,157.636227,25.51099256,323.856364,0,0,0,0,0,1343.202047
4459,7,20,186,17.36462504,3.001293266,0,64.10516436,69.81295168,28.20090824,36.61369943,4.073183461,99.73536734,0,0,0,0,0,322.9071928
4460,7,21,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,7,22,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,7,23,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,7,24,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,7,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,7,2,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,7,3,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,7,4,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,7,5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,7,6,187,0,0,15.64959989,0,0,0,0,0,0,0,0,0,0,0,15.64959989
4470,7,7,187,9.647013655,1.715024752,85.53685309,127.8467683,214.6445938,7.883837894,18.85496011,4.716317818,94.07433542,0,0,0,0,0,564.9197048
4471,7,8,187,15.64959989,14.14895345,140.8464022,355.4598348,472.3132022,19.25481057,69.93874463,29.15542098,368.1471846,0,0,0,0,0,1484.914153
4472,7,9,187,55.3095459,111.4765995,154.0646429,451.4282427,471.0514706,24.83185054,84.4088281,8.146366923,399.8262204,0,0,0,0,0,1760.543767
4473,7,10,187,114.2635178,122.1955062,154.0646429,476.3987507,487.4814787,122.2027742,43.62949945,10.07576959,572.3701235,0,0,0,0,0,2102.682063
4474,7,11,187,170.2162017,154.0646429,154.0646429,492.7671028,453.9076716,156.0609707,64.23840793,41.58934948,664.543243,0,0,0,0,0,2351.452233
4475,7,12,187,210.0905198,154.0646429,154.0646429,450.421371,479.643105,189.5007393,93.17857486,26.15412652,764.8931232,0,0,0,0,0,2522.010845
4476,7,13,187,197.8709698,154.0646429,154.0646429,453.7616702,455.5883708,249.6696697,103.9215223,105.6883955,787.8420805,0,0,0,0,0,2662.471965
4477,7,14,187,341.0755357,154.0646429,154.0646429,496.7890859,435.1345504,262.5355526,188.9880862,118.979838,767.6170373,0,0,0,0,0,2919.248972
4478,7,15,187,411.1771611,154.0646429,154.0646429,497.1162766,324.1419552,271.0528992,221.2169024,106.5459095,707.9059069,0,0,0,0,0,2847.286297
4479,7,16,187,405.3889634,154.0646429,154.0646429,324.8687869,246.439399,261.62348,176.491192,109.9759594,611.9089605,0,0,0,0,0,2444.826027
4480,7,17,187,425.111736,154.0646429,154.0646429,270.3589101,161.9512475,277.5035088,112.2527808,115.3354064,560.840677,0,0,0,0,0,2231.483552
4481,7,18,187,405.1745753,154.0646429,142.990181,64.4631876,190.2594814,246.5631313,37.2714319,85.7512348,558.5900945,0,0,0,0,0,1885.127961
4482,7,19,187,168.2867982,132.7000377,88.75252767,32.81096301,63.21084321,143.957683,4.604117948,71.81665986,514.1604519,0,0,0,0,0,1220.300082
4483,7,20,187,35.58676096,61.09775312,18.86527127,2.850168351,11.79565995,48.28434023,0,23.15283365,218.0144883,0,0,0,0,0,419.6472758
4484,7,21,187,0,0,0,0,0,0,0,0,2.786915147,0,0,0,0,0,2.786915147
4485,7,22,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,7,23,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,7,24,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,7,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,7,2,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,7,3,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,7,4,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,7,5,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,7,6,188,0,0,15.86397841,0,1.286268514,0,0,0,0,0,0,0,0,0,17.15024692
4494,7,7,188,208.5898766,37.30178551,88.10939531,17.4570299,245.2904419,127.4237709,85.50504889,75.46108509,149.4458545,0,0,0,0,0,1034.584289
4495,7,8,188,534.658932,117.2648099,142.3470422,97.89064766,571.1009038,268.7339656,188.1111095,138.4882481,546.084198,0,0,0,0,0,2604.679857
4496,7,9,188,610.475585,152.8515736,154.0646429,241.4659786,740.4609966,303.6383701,257.1728726,154.0646429,799.3902006,0,0,0,0,0,3413.584863
4497,7,10,188,616.2585714,154.0646429,154.0646429,219.1175393,691.0677834,308.1292857,277.4988594,154.0646429,877.7225162,0,0,0,0,0,3451.988484
4498,7,11,188,616.2585714,154.0646429,154.0646429,283.3189093,713.1276023,308.1292857,286.5515311,154.0646429,917.932784,0,0,0,0,0,3587.512612
4499,7,12,188,616.2585714,154.0646429,154.0646429,303.0151562,765.5166417,307.7949508,281.5089253,154.0646429,998.260176,0,0,0,0,0,3734.54835
4500,7,13,188,616.2585714,154.0646429,154.0646429,297.8288881,778.6720816,305.8944381,302.0541529,153.4947124,1044.163599,0,0,0,0,0,3806.495729
4501,7,14,188,616.2585714,154.0646429,154.0646429,362.0289391,767.2789616,305.6832728,307.0967588,153.065949,1061.003455,0,0,0,0,0,3880.545193
4502,7,15,188,616.2585714,154.0646429,154.0646429,447.0227625,766.1734948,306.9502771,297.8885237,154.0646429,1027.469378,0,0,0,0,0,3923.956937
4503,7,16,188,616.2585714,154.0646429,154.0646429,372.1429653,794.0720954,307.5837856,307.7544815,153.7090877,1035.971088,0,0,0,0,0,3895.621361
4504,7,17,188,611.5474744,154.0646429,152.8515736,399.9066503,807.4238032,305.6832728,291.0919646,149.4215301,999.7823358,0,0,0,0,0,3871.773248
4505,7,18,188,564.0287347,152.2084349,136.9875952,334.5704867,654.442723,283.2025367,272.5199311,136.1300812,973.7607027,0,0,0,0,0,3507.851226
4506,7,19,188,404.7458247,131.1993848,85.53685309,228.1712361,444.1841216,216.3693146,187.6726212,92.61133461,719.8917745,0,0,0,0,0,2510.382465
4507,7,20,188,130.9850063,60.24023904,17.57900336,42.04468355,89.61905229,79.12268146,46.9181553,26.15412652,316.1552292,0,0,0,0,0,808.818177
4508,7,21,188,0,0,0,0,0,0,0,0,1.929402671,0,0,0,0,0,1.929402671
4509,7,22,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,7,23,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,7,24,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,7,1,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,7,2,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,7,3,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,7,4,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,7,5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,7,6,189,0,0,15.00646593,0,0.214378094,0,0,0,0,0,0,0,0,0,15.22084402
4518,7,7,189,243.1047477,27.44039603,87.03749952,200.0439962,407.382643,114.06561,129.5730334,70.53038875,254.9346677,0,0,0,0,0,1534.112982
4519,7,8,189,517.5087017,116.6216839,139.3457494,486.2048771,823.0360405,261.2820882,273.3969208,130.5562589,778.567008,0,0,0,0,0,3526.519328
4520,7,9,189,594.8991902,139.5601375,153.065949,587.0910339,916.8166471,295.552997,308.1292857,146.8489879,1024.72502,0,0,0,0,0,4166.689248
4521,7,10,189,616.2585714,154.0646429,154.0646429,611.3957576,922.7460373,307.3726203,308.1292857,153.065949,1073.025069,0,0,0,0,0,4300.122576
4522,7,11,189,616.2585714,154.0646429,154.0646429,615.5261334,922.7460373,307.161455,308.1292857,152.8515736,1076.240737,0,0,0,0,0,4307.043079
4523,7,12,189,615.0455022,154.0646429,154.0646429,613.9442078,920.6022457,305.2609422,308.1292857,151.1365455,1074.740097,0,0,0,0,0,4296.988112
4524,7,13,189,611.9762251,154.0646429,153.923463,612.4576013,919.315981,303.2160395,308.1292857,149.8502808,1072.596305,0,0,0,0,0,4285.529825
4525,7,14,189,611.761837,154.0646429,154.0646429,613.6147894,919.5303563,302.5793211,308.1292857,149.8502808,1060.878717,0,0,0,0,0,4274.473873
4526,7,15,189,614.1200039,154.0646429,154.0646429,614.0395269,920.1734951,304.4162684,308.1292857,150.9221702,1052.444782,0,0,0,0,0,4272.374818
4527,7,16,189,614.6899471,154.0646429,154.0646429,613.8271582,919.9591197,305.2609422,308.1292857,150.9221702,1072.596318,0,0,0,0,0,4293.514227
4528,7,17,189,602.8311666,154.0646429,149.6359055,607.5730697,913.1722282,300.870713,308.1292857,146.6346126,1065.352497,0,0,0,0,0,4248.264121
4529,7,18,189,553.5242033,145.1339598,133.5575517,554.2901176,849.4432778,277.244892,288.0862304,133.5575517,1000.807794,0,0,0,0,0,3935.645578
4530,7,19,189,400.243879,125.1967991,82.74994193,364.7766842,536.7721143,211.0644388,191.6190095,91.11068817,825.2350297,0,0,0,0,0,2828.768585
4531,7,20,189,128.8412275,57.66770321,16.50711236,77.485235,95.6662314,77.00458321,49.11059199,25.939748,360.4008606,0,0,0,0,0,888.6232933
4532,7,21,189,0,0,0,0,0,0,0,0,1.071890395,0,0,0,0,0,1.071890395
4533,7,22,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,7,23,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,7,24,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,7,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,7,2,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,7,3,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,7,4,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,7,5,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,7,6,190,0,0,12.64830702,0,0,0,0,0,0,0,0,0,0,0,12.64830702
4542,7,7,190,243.9622618,36.65865315,80.1774061,234.3058608,397.1793993,120.8358278,135.0541276,69.88725639,233.062632,0,0,0,0,0,1551.123425
4543,7,8,190,515.5792982,106.3315278,132.4856496,531.2365039,825.4988099,255.9739897,273.8354026,130.7706342,747.6625124,0,0,0,0,0,3519.374328
4544,7,9,190,583.1083941,141.0607775,148.9927667,584.8493234,913.8153542,289.8033201,306.7219546,146.4202373,985.8845682,0,0,0,0,0,4100.656696
4545,7,10,190,609.0481277,154.0646429,154.0646429,577.1217708,921.2453845,303.6319499,308.1292857,152.2084349,1060.523162,0,0,0,0,0,4240.037401
4546,7,11,190,608.4050145,154.0646429,153.7090877,570.4963471,919.1748012,303.6319499,308.1292857,151.7796843,1064.449941,0,0,0,0,0,4233.840754
4547,7,12,190,604.1174441,154.0646429,130.7706342,602.8805676,915.5303823,300.4387523,308.1292857,150.2790314,1054.212889,0,0,0,0,0,4220.423629
4548,7,13,190,598.7579844,153.2803243,135.7013305,610.4292204,915.1016189,297.2487646,308.1292857,148.9927667,1023.82374,0,0,0,0,0,4191.465036
4549,7,14,190,598.7579972,151.1365455,149.8502808,612.7653018,917.6741611,297.4599298,308.1292857,149.6359055,1002.039558,0,0,0,0,0,4187.448966
4550,7,15,190,601.1161513,152.8515736,150.4934195,601.8736762,919.6035646,298.9509398,308.1292857,150.0646561,1038.269467,0,0,0,0,0,4221.352734
4551,7,16,190,600.0442491,152.8515736,149.8502808,602.558901,919.3891893,299.1621177,308.1292857,149.8502808,1039.914448,0,0,0,0,0,4221.750326
4552,7,17,190,582.8940188,151.3509208,145.1339598,600.4773012,909.3479182,292.5645444,305.3428055,144.9195844,1035.448833,0,0,0,0,0,4167.479886
4553,7,18,190,533.8014307,140.2032634,126.6974519,545.9657317,819.7761726,269.5786394,276.9048143,132.7000377,942.0448438,0,0,0,0,0,3787.672386
4554,7,19,190,382.0217465,116.1929205,76.10421745,345.3821597,516.7162171,201.2608275,185.0416978,90.2531741,770.5125932,0,0,0,0,0,2683.485554
4555,7,20,190,118.551081,51.66511748,14.14895345,75.12853208,91.3125576,70.61176136,46.26042446,25.51099256,317.4869185,0,0,0,0,0,810.6763385
4556,7,21,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,7,22,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,7,23,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,7,24,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,7,1,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,7,2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,7,3,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,7,4,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,7,5,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,7,6,191,0,0,9.003879398,0,0,0,0,0,0,0,0,0,0,0,9.003879398
4566,7,7,191,219.3087738,32.79984621,44.59064235,214.5608583,399.9217551,106.1785618,119.0493334,66.24282478,208.3110936,0,0,0,0,0,1410.963689
4567,7,8,191,485.1376061,97.11327391,124.5536604,497.1932128,778.4271128,237.47077,255.6381733,125.8399379,572.1609077,0,0,0,0,0,3173.534655
4568,7,9,191,561.8849559,136.5588446,145.1339598,582.2351482,890.5863162,276.8289689,296.8559837,142.1326669,918.0416478,0,0,0,0,0,3950.258492
4569,7,10,191,588.2534657,148.7783914,149.207142,606.8276137,912.3147142,292.3469589,307.3159997,145.9914738,968.7482994,0,0,0,0,0,4119.784059
4570,7,11,191,587.610327,150.7077949,110.8334735,609.4172973,912.9578401,293.6396439,307.7544815,146.6346126,951.1798955,0,0,0,0,0,4070.735366
4571,7,12,191,585.8952861,100.9720745,148.7783914,606.5267854,906.3892983,290.884827,306.658264,145.1339598,877.2879835,0,0,0,0,0,3968.52687
4572,7,13,191,583.1083813,64.95656006,142.7758057,602.2381266,901.6627212,287.6980495,305.5620464,143.6333197,899.7545988,0,0,0,0,0,3931.389609
4573,7,14,191,583.75152,142.3470422,143.4189444,600.3061658,906.5221027,233.6422465,305.5620464,143.847695,928.3914565,0,0,0,0,0,3987.78922
4574,7,15,191,588.0390776,37.30178551,135.7013305,599.7396097,907.9579106,244.0176816,306.0005413,144.2764457,770.3694196,0,0,0,0,0,3733.403802
4575,7,16,191,560.3843159,25.72536948,150.4934195,594.3753629,904.8090939,262.0882412,304.9680144,143.2045563,787.7197365,0,0,0,0,0,3733.76811
4576,7,17,191,568.959431,69.24412403,145.7770985,574.2537031,877.8922745,153.4105524,296.6367559,139.3457494,881.6010806,0,0,0,0,0,3707.12077
4577,7,18,191,496.7140269,119.6229768,127.9837166,508.4358214,775.0299618,179.9310485,262.8732142,124.1249097,871.4026515,0,0,0,0,0,3466.118327
4578,7,19,191,338.0742365,88.53814595,32.37108917,324.1017742,470.591248,141.3397818,169.4753919,35.15800671,608.9740911,0,0,0,0,0,2208.623765
4579,7,20,191,95.18386724,41.37497097,4.716317818,65.59863837,75.32839359,57.63420961,41.2178186,3.858805342,259.7657447,0,0,0,0,0,644.6787662
4580,7,21,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,7,22,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,7,23,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,7,24,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,7,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,7,2,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,7,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,7,4,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,7,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,7,6,192,0,0,10.07576959,0,0,0,0,0,0,0,0,0,0,0,10.07576959
4590,7,7,192,178.7913232,33.01422473,77.8192456,143.8371432,274.184199,87.92823509,83.531858,56.16705678,161.0028771,0,0,0,0,0,1096.276163
4591,7,8,192,335.9304641,98.82829566,130.9850095,402.8282138,615.3571733,228.7133674,226.9172375,109.1184454,635.5639947,0,0,0,0,0,2784.242201
4592,7,9,192,450.8371198,137.4163459,138.27386,510.8268809,816.0382315,274.8995654,266.8196026,139.3457494,896.9849928,0,0,0,0,0,3631.442348
4593,7,10,192,483.2081962,151.7796843,144.4908338,532.0859915,883.6478958,293.2012629,256.9536448,146.8489879,998.0389611,0,0,0,0,0,3890.255458
4594,7,11,192,557.3830102,154.0646429,151.3509208,522.2681266,900.3618868,288.1043423,262.2154915,147.0633632,943.9530581,0,0,0,0,0,3926.764842
4595,7,12,192,479.1350204,154.0646429,143.4189444,529.0440688,891.7432828,229.9854053,236.7832083,146.2058492,1030.572653,0,0,0,0,0,3840.953075
4596,7,13,192,521.7962592,154.0646429,127.7693413,559.8461297,848.7260251,272.4964703,159.6094211,144.7052091,1001.395781,0,0,0,0,0,3790.409279
4597,7,14,192,497.7859099,154.0646429,131.4137602,520.5828956,777.346422,238.0522176,183.5069855,134.8438165,1000.35369,0,0,0,0,0,3637.95034
4598,7,15,192,493.7127277,154.0646429,132.0568989,482.41874,728.1608642,201.9200166,243.7990083,114.6922805,889.7792742,0,0,0,0,0,3440.604453
4599,7,16,192,543.8772115,154.0646429,144.4908338,452.5238025,821.6829668,199.5515325,263.311696,131.4137602,1007.423274,0,0,0,0,0,3718.33972
4600,7,17,192,548.1647563,153.065949,139.131374,395.3355588,649.8744194,212.0464524,282.6051428,115.5497818,928.1739379,0,0,0,0,0,3423.947372
4601,7,18,192,409.2477576,139.5601375,119.1942134,301.7610682,624.0719168,216.3589911,171.0100913,108.6896947,911.2572245,0,0,0,0,0,3001.151095
4602,7,19,192,180.9350988,97.75640627,69.45849936,143.7752947,348.5378954,152.6272927,84.40882728,11.57641683,573.9567285,0,0,0,0,0,1663.03246
4603,7,20,192,62.59839955,41.16059245,12.00517306,17.77868932,54.14568733,55.71443793,22.36285931,0.428756188,213.8919977,0,0,0,0,0,480.0865929
4604,7,21,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,7,22,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,7,23,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,7,24,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,7,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,7,2,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,7,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,7,4,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,7,5,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,7,6,193,0,0,7.717610685,0,0,0,0,0,0,0,0,0,0,0,7.717610685
4614,7,7,193,206.8748484,32.79984621,70.74477047,80.08867265,249.2411105,113.3711165,96.9057223,65.17093538,174.3271609,0,0,0,0,0,1089.524183
4615,7,8,193,470.5598796,101.4008315,114.0491417,241.8639034,550.9350404,252.950239,228.6711907,125.6255625,603.3256538,0,0,0,0,0,2689.381443
4616,7,9,193,568.9594438,130.1274954,110.6190854,300.5147861,746.98694,291.0671017,280.1934669,143.2045563,783.6102558,0,0,0,0,0,3355.283131
4617,7,10,193,604.1174314,153.065949,108.046556,377.031052,882.8375021,305.1101195,301.021626,147.9208773,930.3215694,0,0,0,0,0,3809.472683
4618,7,11,193,603.6154852,154.0646429,115.9785452,352.30576,894.7670928,305.1165523,304.4658289,147.706502,972.9355737,0,0,0,0,0,3850.955983
4619,7,12,193,600.9017632,152.2084349,121.3379922,451.9430029,849.097702,300.8642929,303.6525429,145.7770985,990.5134518,0,0,0,0,0,3916.296281
4620,7,13,193,595.9710796,152.422823,129.9131201,467.993897,791.1245793,295.9817476,230.8636323,144.0620704,978.198301,0,0,0,0,0,3786.53125
4621,7,14,193,592.969774,151.1365455,119.6229768,529.4599347,738.1148547,281.14864,229.1096791,143.6333197,954.0091408,0,0,0,0,0,3739.204865
4622,7,15,193,592.969774,150.0646561,113.406003,521.1321697,655.3864145,270.6505288,258.0498493,144.7052091,926.7177385,0,0,0,0,0,3633.082343
4623,7,16,193,577.1058083,151.3509208,109.547196,571.0069547,657.3427578,262.0786109,189.8650563,142.7758057,930.2991723,0,0,0,0,0,3591.372283
4624,7,17,193,526.5125739,150.4934195,97.32764923,541.5265413,718.6029086,256.5522401,209.3777505,134.6294411,947.2804685,0,0,0,0,0,3582.302993
4625,7,18,193,517.2943136,138.0594846,100.7576991,414.1588136,543.3464981,265.9727285,188.7688453,113.6203783,829.1076389,0,0,0,0,0,3111.0864
4626,7,19,193,328.2128438,115.3354064,70.31601343,209.2069998,259.1401917,177.3410663,141.4121984,70.10163172,643.5927476,0,0,0,0,0,2014.659099
4627,7,20,193,100.7577007,44.16188531,11.57641683,29.959458,34.06431512,56.54626981,27.18622019,14.57771049,236.1925274,0,0,0,0,0,555.0225038
4628,7,21,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,7,22,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,7,23,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,7,24,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,7,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,7,2,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,7,3,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,7,4,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,7,5,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,7,6,194,0,0,6.645720489,0,0,0,0,0,0,0,0,0,0,0,6.645720489
4638,7,7,194,143.418938,19.29402831,70.31601343,151.68248,281.9416352,30.44992385,81.99714888,34.72924968,122.4934236,0,0,0,0,0,936.322841
4639,7,8,194,349.4362756,96.89889219,124.7680485,303.2261802,623.4596533,65.68999722,215.9550622,99.47142802,492.7296928,0,0,0,0,0,2371.63523
4640,7,9,194,397.6713432,130.9850095,143.847695,264.8942335,719.3917359,264.8302177,272.5199311,126.2686885,663.6092738,0,0,0,0,0,2984.018128
4641,7,10,194,495.4277494,143.847695,149.8502808,362.6516363,745.1470085,280.3546278,299.9253954,137.630734,858.777523,0,0,0,0,0,3473.61265
4642,7,11,194,566.6012641,146.6346126,147.706502,441.7121327,801.3106009,286.1460482,306.2834728,142.7758057,943.5445513,0,0,0,0,0,3782.71499
4643,7,12,194,565.1006241,147.4921267,146.4202373,455.0117568,895.5665392,287.2404082,302.3370845,141.4895409,953.9786458,0,0,0,0,0,3894.636963
4644,7,13,194,561.6705678,146.8489879,145.5627232,403.88254,903.3108228,283.4104919,301.2408669,138.27386,935.9105695,0,0,0,0,0,3820.11143
4645,7,14,194,532.9439166,145.9914738,145.9914738,523.3100238,897.5226251,262.8918709,292.0326188,125.8399379,915.3835544,0,0,0,0,0,3841.907495
