Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,osw_zone1,osw_zone2,osw_zone3,osw_zone4,osw_zone5,onsh_WIND
5484,8,13,229,642.0025452,194.6211051,14.44373043,119.9089301,163.3168659,451.0858011,69.55567509,196.6073812,492.8871445,11211.97529,8275.271991,14994.82126,24.0102596,169.27233,2344.429179
5485,8,14,229,641.4504272,260.4325033,63.65492432,153.4195395,318.3258486,386.8455495,106.6928644,227.144268,592.801234,12264.36019,8576.13263,14994.82711,30.8322673,217.367484,2750.767159
5486,8,15,229,677.628529,232.1636336,10.31842831,186.1122893,424.386148,475.1700234,155.3459014,247.7583009,566.3464189,14390.61365,11038.09864,14994.77288,50.1349476,353.45138,2975.229673
5487,8,16,229,710.0301075,236.2797076,15.25074873,215.5125008,611.6948779,523.826333,187.4639805,297.9327158,640.2369022,14994.54273,12305.88496,14994.81175,44.7480461,315.473725,3438.227874
5488,8,17,229,638.1195177,293.827714,10.93884118,209.1304575,872.056901,422.9129953,227.7889076,484.1798584,647.8450912,14994.53633,13614.78963,14994.79802,46.2521152,326.077412,3806.800284
5489,8,18,229,754.6638237,362.1405628,123.2589929,275.0223561,974.1732259,410.438126,354.346528,428.417575,809.7747169,14994.70604,14994.69521,14994.76699,42.186264,297.413161,4492.235907
5490,8,19,229,953.9769147,332.2087885,50.88476401,406.6112047,1285.732558,432.8605901,441.8327906,374.5718208,1010.930216,14994.02826,14994.74293,14994.76408,45.2837133,319.250179,5289.609647
5491,8,20,229,1120.033644,481.3184171,47.27503494,563.2990805,993.7370022,517.1907758,395.2830146,354.5902991,1321.526363,14994.04191,14756.26213,14994.81463,41.306198,291.208696,5794.253631
5492,8,21,229,1161.610403,350.8576321,61.74517547,739.1774825,1056.6456,587.0133161,390.758211,331.8985508,1351.345027,14978.4643,12842.34623,14994.82673,34.3658244,242.279062,6031.051397
5493,8,22,229,1082.360903,421.7346549,84.17994925,744.0504889,953.1815351,521.9222737,318.1208333,319.1561203,1449.424613,14994.2563,14423.93108,14994.82079,37.8185678,266.620903,5894.131372
5494,8,23,229,1105.877596,336.7295426,95.7218376,744.0504889,949.9269319,496.2553108,343.6662174,280.9066465,1239.808241,14994.02875,13828.07824,14994.79662,29.0019332,204.463629,5592.942813
5495,8,24,229,1114.586363,349.7513457,105.7954312,744.0504889,1109.070646,405.0669346,413.5337247,253.2267598,1028.572012,14994.5132,14570.13761,14994.75804,26.782556,188.81702,5523.653706
5496,8,1,230,757.2251601,353.1786334,99.35714993,744.0504889,1140.444568,455.4688151,296.8445983,275.8566426,984.6061728,14994.24704,13660.1618,14994.76202,34.5252217,243.402813,5107.032229
5497,8,2,230,605.8961345,358.8645853,60.9849304,744.0504889,1065.416332,495.7022327,273.3243733,247.1148514,942.9929407,9352.489374,13044.05181,14994.64483,36.5535897,257.702807,4794.346869
5498,8,3,230,657.8399462,365.583821,66.39680884,744.0504889,899.4859043,497.8075304,211.8106337,199.1030078,828.432099,8850.375978,10437.66982,14994.29216,35.1795863,248.016083,4470.51024
5499,8,4,230,840.299393,347.5052686,68.90902401,744.0504889,897.2385136,455.8208748,153.4340852,238.9623206,923.6982853,6716.429866,8598.295766,14994.13549,32.5209968,229.273027,4669.918254
5500,8,5,230,808.7888581,254.8378183,78.39700361,744.0504889,749.2789815,470.5138834,113.0255027,294.8020187,948.839364,7589.224015,7578.415915,14994.26172,32.3543157,228.097926,4462.533919
5501,8,6,230,722.7540172,220.6441817,80.84948811,742.7643796,769.8454665,467.8858747,64.03529723,232.0801192,968.6361317,10090.08978,9434.004559,14276.89019,41.9224184,295.55305,4269.494956
5502,8,7,230,673.5614321,172.0380857,66.03846565,736.9238603,698.0703452,439.685159,33.84225698,199.2879674,877.7254478,9136.998446,8504.345367,9534.80843,36.7263572,258.920818,3897.17302
5503,8,8,230,540.0827998,89.47098039,47.27678436,676.6270478,525.2520191,374.0353403,33.11446073,175.0349814,673.7424908,7404.38171,7198.794994,9729.477187,32.6757174,230.363808,3134.636905
5504,8,9,230,423.1355832,80.66048966,33.02790411,448.3648028,335.983284,291.7301655,15.56612442,104.1598214,396.8744049,6135.644014,5214.164431,7575.880746,45.0731878,317.765974,2129.50258
5505,8,10,230,302.1586131,57.07816567,29.81426913,331.3239619,260.0006808,254.0111342,18.66907514,69.80107936,306.766071,5941.924734,5144.067621,5822.613085,38.3808628,270.585083,1629.62305
5506,8,11,230,307.9303792,55.698314,26.13554639,299.6104228,209.8150678,195.0698997,25.62913631,52.89739373,180.1893365,5722.726138,5441.993787,3974.287157,42.2481523,297.849473,1352.975496
5507,8,12,230,282.557115,103.6656114,24.00707786,299.1350365,212.588102,148.2677956,26.77578864,45.04013295,139.0365979,6176.401049,3672.01883,3555.894769,55.8783918,393.942662,1281.073258
5508,8,13,230,325.1178077,111.617297,20.09467257,330.4586156,229.7044338,127.4090075,39.87450152,49.19296015,112.1802036,7648.984166,5555.168121,2350.341698,61.7310963,435.204229,1345.649499
5509,8,14,230,348.2486659,136.9471097,16.68520102,320.1380174,268.916519,248.6082241,47.22812409,71.02862928,86.88977854,5914.550811,5408.431375,1875.41925,72.7029425,512.555745,1544.690269
5510,8,15,230,296.0104972,158.0230837,15.8553034,308.1419377,318.1505124,201.1610531,72.54072721,94.79282123,96.40076926,5743.203121,4449.578448,1071.084508,77.7727231,548.297698,1561.076705
5511,8,16,230,451.1937578,148.0222025,19.5528248,305.3802599,360.2788934,177.019771,94.22896974,158.7948464,212.8966046,7004.810558,5574.654507,876.7022224,73.0015625,514.661016,1927.36813
5512,8,17,230,348.9134474,224.3124372,21.59354885,256.2690017,343.6110787,271.744501,71.02880229,112.197735,241.4380137,5246.22825,4723.156914,699.3423381,83.2712279,587.062156,1891.108566
5513,8,18,230,343.7788893,247.2342868,21.24602447,283.2125386,397.8101078,221.6761677,61.61865459,153.4167175,176.2061824,5337.248753,3755.845683,537.1461935,91.070618,642.047857,1906.199569
5514,8,19,230,397.6827174,359.5686215,25.87946234,315.8877638,492.1685819,260.5316072,108.3205984,216.4733203,194.6131813,5403.116283,4584.250283,396.5745128,93.959215,662.412466,2371.125854
5515,8,20,230,508.5045515,623.2041198,35.83044184,377.301586,630.986333,364.0641088,52.90382419,336.3891037,444.4824948,3469.477014,5708.814602,265.593841,95.6246735,674.153948,3373.666564
5516,8,21,230,582.7830616,722.8809514,45.13648326,445.8284318,472.3439125,520.3631682,33.80361618,502.9921488,548.1839127,7164.076108,3703.590083,154.3372035,83.9042786,591.525164,3874.315686
5517,8,22,230,704.0388761,683.5812734,44.59096514,519.2183621,371.4505763,679.8990378,43.12535797,536.1947735,574.2140209,5824.106291,3512.191829,70.021377,92.8280399,654.437681,4156.313243
5518,8,23,230,705.0374194,638.9194961,109.7320073,440.757417,327.3847115,711.5069414,7.591778762,506.3522176,661.602149,6603.451853,3721.057652,1566.4644,89.4389229,630.544406,4108.884138
5519,8,24,230,773.386914,556.9458475,119.9900536,344.6009199,434.468023,652.6783372,98.8480734,486.8324521,693.9386485,4978.763889,3339.407904,2691.610491,75.4137095,531.666652,4161.689269
5520,8,1,231,775.4932095,512.3646032,112.6082759,386.9897088,472.8723824,528.764219,146.9643314,441.9644395,654.3471907,4666.515332,3832.21448,4188.708853,53.9422317,380.292733,4032.36836
5521,8,2,231,766.3439023,438.9250056,88.00901856,328.0293596,552.3599132,453.1873905,168.8958954,416.1502688,628.6074276,8920.976242,4132.339411,6052.784324,58.6875272,413.747067,3840.508181
5522,8,3,231,663.440218,376.0975586,60.06281657,338.6941514,593.6903386,376.8890004,195.1159155,397.6833644,626.5146926,11388.87915,6515.334021,6649.351353,37.7789268,266.341434,3628.188056
5523,8,4,231,598.7633389,335.5014747,36.01022469,347.214506,590.5550469,327.1973776,180.933982,392.6761342,547.8961198,12046.39394,9043.979026,6411.029746,19.7319131,139.109987,3356.748205
5524,8,5,231,520.2088133,296.7963707,22.82124576,414.9248956,604.4123597,273.8915498,150.3102443,361.526035,485.1306968,11295.3319,8273.156922,6029.988714,14.6278764,103.126529,3130.022211
5525,8,6,231,441.3324399,267.8938397,19.19419165,398.8694924,632.9543265,225.1239213,180.1621367,355.3201458,399.2707118,9771.319199,6882.131642,6764.419588,9.63478341,67.925223,2920.121206
5526,8,7,231,383.9444015,265.4138929,17.8452826,257.6586167,587.2317,188.1454477,202.7562699,344.340268,375.2943387,10112.6431,7201.270665,8972.079755,4.15077453,29.2629604,2622.630218
5527,8,8,231,234.9157676,155.9984085,11.10945102,231.9341012,415.8991642,103.4336126,135.1355957,190.6675072,293.5592835,8551.333658,6100.88859,8851.166342,3.45553749,24.3615393,1772.652892
5528,8,9,231,79.5939658,29.0200933,2.512909208,167.5845921,423.4874853,24.52960576,63.2234484,113.6020867,123.9617214,7530.263218,5135.584837,8730.252926,3.14680167,22.1849518,1027.515908
5529,8,10,231,45.95951475,15.71543282,2.121889172,94.73844335,442.3748757,15.13968062,42.34430258,70.74720704,49.61101988,6976.670178,3025.376684,8609.339513,1.54153496,10.8678215,778.7523659
5530,8,11,231,27.29752158,15.56502621,0,68.771897,345.1348395,9.891290522,26.77670406,43.1075313,38.8507087,8711.895656,2503.460576,7114.831736,2.12243747,14.9631841,575.3955189
5531,8,12,231,35.26737117,24.29588036,0,54.11596481,348.9969158,10.93000767,32.82763825,28.88426795,32.46893996,11026.58224,2938.078707,4462.81538,0.31485976,2.21976129,567.786986
5532,8,13,231,30.75376306,21.30315534,0,50.97882419,354.6699301,5.132319358,28.47666099,21.79622122,20.93552008,12256.99085,2710.468431,3709.759025,3.08814458,21.7714193,534.0463943
5533,8,14,231,27.29346196,9.600794631,3.428682679,36.33219809,368.1129866,3.027863254,39.2312759,19.6587467,11.8370215,14501.84627,2353.848264,3013.341177,2.99203808,21.0938684,518.5230313
5534,8,15,231,17.92644533,1.094504791,20.17185364,29.29288462,285.701217,3.065375907,50.07967909,21.04674006,15.17095747,14994.06864,3784.875965,3222.550684,3.43736858,24.2334485,443.549658
5535,8,16,231,19.81363249,0.651146771,31.19114618,41.53967953,268.6138323,3.469916072,61.35501838,18.19885305,48.24627855,14994.31031,5373.987797,2498.604996,2.60422486,18.3597852,493.0795034
5536,8,17,231,28.44199066,10.64044566,19.34641671,21.15065192,293.1470556,0,79.60353033,18.99776405,47.55479221,14994.76172,9247.594949,989.9436979,5.08619088,35.8576457,518.8826471
5537,8,18,231,65.82825956,23.07943773,21.85646892,37.67918622,394.2294395,0.944827765,155.492527,30.10612136,74.97472978,14994.76168,11849.61453,70.021377,2.50743215,17.6773967,804.1909979
5538,8,19,231,163.206993,55.57847413,23.99801645,88.63125608,530.5612933,3.411049806,158.8386509,76.48962699,132.0517264,14399.53402,10328.85393,70.021377,1.15801697,8.16401966,1232.767087
5539,8,20,231,312.9676217,117.1384954,43.86355506,145.1501633,647.6455769,18.27216009,234.8052309,170.2297267,234.3168529,13159.27865,7125.629488,70.021377,0,0,1924.389383
5540,8,21,231,561.2750161,171.4833194,86.57879252,228.0533102,852.5811464,62.05866241,233.2162771,184.6699955,295.6140808,11463.49009,5362.206181,70.021377,0,0,2675.5306
5541,8,22,231,546.3098326,222.4001015,131.092392,183.2978229,737.4806078,158.9240909,231.2632675,192.3178548,429.0385153,8858.455136,4409.181575,427.7967467,0,0,2832.124485
5542,8,23,231,605.8228864,189.7461913,272.566244,152.5910577,694.2465365,196.1005922,231.2588002,123.9263198,524.5980485,12593.91592,4411.694385,1149.634508,0.07718011,0.54411976,2990.856676
5543,8,24,231,573.7572282,173.3517119,355.125939,211.9555269,718.4233091,246.1561859,182.371431,112.4489288,655.8553017,7060.581698,6485.152571,4475.08637,2.75735981,19.4393867,3229.445562
5544,8,1,232,451.7125397,140.5200947,370.722818,183.3154437,719.731754,284.341223,147.5137993,141.1393255,808.7193752,7170.64944,9829.003167,8410.38624,2.80596245,19.7820352,3247.716373
5545,8,2,232,405.8945543,136.5900415,389.7948819,194.0137959,706.1209542,284.3159217,137.199197,149.4936374,797.0639985,185.7577166,2346.347191,4912.397312,4.33429151,30.5567551,3200.486982
5546,8,3,232,363.7298391,179.3997257,392.6347106,185.7356528,772.7996148,274.3793871,114.3415773,134.28452,752.7586679,294.4128847,4319.512649,2470.245586,3.22036054,22.7035418,3170.063695
5547,8,4,232,380.1673483,211.702965,390.2750045,202.0646419,754.6871795,274.7283662,112.6522638,125.8626435,726.2927714,716.8377964,5518.708852,1589.652202,9.7260563,68.5686969,3178.433184
5548,8,5,232,465.8719682,199.8379824,379.4060597,216.9174753,759.0710167,340.8251628,125.0755429,98.42943886,721.0790239,1366.634703,4685.636679,1731.794085,22.7923125,160.685803,3306.513671
5549,8,6,232,514.8636408,220.3028583,371.2645701,192.0229947,786.0590677,374.5514105,164.0355675,120.4000318,702.931398,1640.142737,4780.678878,1521.897472,8.6434639,60.9364205,3446.431539
5550,8,7,232,526.1782348,215.7716418,353.2917224,222.4873087,830.9630649,349.2451615,172.3818117,215.4102291,825.4511748,1320.992127,5142.926161,1327.334165,10.6057843,74.7707796,3711.18035
5551,8,8,232,369.330805,180.2657088,343.9287897,172.5744253,563.0836476,277.7114212,127.318784,145.0678431,855.5002525,1689.798793,5992.182223,1144.780099,5.94448517,41.9086205,3034.781677
5552,8,9,232,227.4279244,106.6033416,331.4049905,73.75320437,305.8179812,229.0803583,74.81081094,77.0543994,540.6352612,1317.169561,5982.162024,644.1652209,5.6283581,39.6799246,1966.588272
5553,8,10,232,159.1227159,75.23032705,326.7160431,44.92379164,184.7189814,173.8814474,42.15835513,38.67002845,306.139629,1465.756276,4141.622183,1171.283596,3.48432752,24.564509,1351.561319
5554,8,11,232,133.5706369,64.80519494,338.4673571,35.30524278,162.4776342,153.9172018,24.45769746,24.64969077,302.4066722,1633.633654,3061.731018,1890.411656,3.44140961,24.2619377,1240.057328
5555,8,12,232,120.977857,56.7321314,336.2516743,37.3143137,162.3315029,151.1532319,14.27459168,14.43224031,389.5853403,1607.280324,2486.881463,2762.034095,2.72199326,19.1900524,1283.052883
5556,8,13,232,137.5227505,41.28852408,416.0376526,26.46742979,140.0233176,153.6064324,11.07032313,8.519379362,455.6124623,1244.687871,1815.417589,1320.873868,2.2484819,15.8517974,1390.148272
5557,8,14,232,162.9113085,36.56810227,309.9410106,31.6320084,134.1929761,103.1276366,13.80882693,4.897426487,608.1841105,869.7312817,1551.35259,781.5924851,1.91811915,13.52274,1405.263406
5558,8,15,232,184.2541359,39.30747926,150.4923623,32.29430429,165.5359065,112.4983681,9.638839861,14.7100911,627.5465966,1105.738197,1731.799595,369.5724636,0.73196305,5.16033948,1336.278084
5559,8,16,232,225.1401554,41.33196375,204.0274906,65.00106013,178.8786658,129.1561498,8.259892148,24.85040652,753.8581772,1519.264214,1274.30729,70.021377,0.15174351,1.06979175,1630.503961
5560,8,17,232,274.7235436,49.26566918,192.2056679,59.39161622,200.0418776,164.5237175,24.83733966,18.73399312,892.2340179,885.3956654,956.4544387,248.2943359,0,0,1875.957443
5561,8,18,232,387.6539513,94.9419326,113.2672178,84.17690477,268.3078015,268.0911557,60.54654626,31.60783978,995.9781097,858.5386537,1081.739634,1116.40365,0,0,2304.571459
5562,8,19,232,589.9904298,297.3871887,79.4757524,144.1543364,411.7616338,404.52048,124.7844607,68.89310343,1105.480332,1418.93933,1453.067029,2604.748952,0,0,3226.447717
5563,8,20,232,951.3307295,479.3652681,150.7378337,229.7537166,646.6348896,569.067845,203.4567592,124.8259376,1456.23124,4228.86429,2485.621888,4834.196689,0,0,4811.404219
5564,8,21,232,1133.662744,598.158318,198.9944741,263.6032589,944.3300397,600.1771638,233.5832912,202.7922437,1567.964696,7396.168279,3069.572811,7877.379992,0,0,5743.266229
5565,8,22,232,1145.462256,750.3863543,110.6864821,305.3473296,1017.430564,603.9767064,301.9278181,432.7740947,1672.996693,8763.7745,5919.841001,4736.900406,0,0,6340.988298
5566,8,23,232,1246.49426,813.1563367,72.89143718,299.4332257,888.6655754,566.6146952,331.5508285,455.6805971,1800.618606,10352.54858,10421.14177,1790.150097,1.11463263,7.85816004,6475.105562
5567,8,24,232,1328.966023,888.0025923,29.15589092,261.4443282,701.0786572,560.1529479,304.5777259,416.6356322,1734.6317,12619.15771,14764.25253,70.021377,6.97586641,49.1798582,6224.645498
5568,8,1,233,1347.958426,839.650928,34.82257088,287.4384687,610.0749093,524.6413095,271.6130051,391.6512646,1729.376183,12674.82028,14994.32996,70.021377,13.9949738,98.6645652,6037.227065
5569,8,2,233,1245.947993,826.0307058,12.32385293,267.7940027,554.3182069,544.9187405,271.3835889,393.4722251,1842.761302,4440.853978,4923.982627,70.021377,14.4669471,101.991977,5958.950617
5570,8,3,233,1246.150654,879.1239228,47.38076069,210.973712,585.7919792,631.1382934,281.9391982,379.7355682,1796.889698,3382.181796,5457.36289,70.021377,12.6333074,89.0648173,6059.123786
5571,8,4,233,1310.790423,881.2111023,12.48413091,228.5587269,641.5652443,687.1604279,274.7084816,371.3672535,1685.503829,4419.232816,5275.009023,130.7712385,14.6806075,103.498283,6093.349619
5572,8,5,233,1313.154458,875.2730784,46.78451304,233.1926154,701.3504028,665.4578959,294.2250625,349.7032847,1677.093058,6407.246469,7415.376067,70.021377,21.2559233,149.85426,6156.234369
5573,8,6,233,1351.612383,894.741055,152.7004021,247.1000076,771.1686769,631.3748408,313.3801524,331.6102445,1633.393794,7211.331148,8048.075122,70.021377,13.605517,95.9188949,6327.081556
5574,8,7,233,1276.156917,896.8183184,176.4397985,190.1282812,785.4087434,635.5513189,319.7239514,322.4954581,1643.426188,8549.078942,8325.844555,160.6977972,19.2083014,135.418525,6246.148976
5575,8,8,233,1213.674995,887.9345249,166.6663534,142.647063,554.1567176,634.6188735,266.2202695,289.7083929,1540.781082,7263.741895,7368.333154,532.5957555,10.4730826,73.8352322,5696.408272
5576,8,9,233,1070.257992,861.4321077,261.4685581,121.620152,457.8806142,561.7357526,232.2074578,232.6123529,1344.58542,4693.040573,8969.718848,1201.270145,8.09878203,57.0964133,5143.800407
5577,8,10,233,808.1810731,807.5812745,330.1007597,74.71999473,500.983251,525.0258319,219.1988646,262.3300093,1207.084497,4270.338293,6127.807195,1298.728004,6.76019993,47.6594095,4735.205556
5578,8,11,233,866.2278847,782.707631,423.3515807,96.48877481,533.003143,501.2397248,200.4117451,303.9851857,1191.061129,5870.759845,4797.673032,1399.175635,5.99506427,42.2652031,4898.476798
5579,8,12,233,961.8705465,872.5894195,443.4475878,117.3612047,641.9305177,462.3458707,211.2690563,361.4086953,1305.866634,5311.819594,3701.977378,1505.937243,6.04960468,42.649713,5378.089533
5580,8,13,233,946.6059634,857.2048906,450.0313957,192.5098997,815.1263167,523.8172745,208.5565472,375.9377812,1401.150957,8736.921554,2473.53573,967.9938247,4.03518071,28.448024,5770.941026
5581,8,14,233,942.9538616,820.5628201,442.0618837,209.3025333,886.9604991,530.8909418,158.6928377,451.4780269,1428.7824,9566.245217,4437.26128,891.5988564,2.30486054,16.2492668,5871.685804
5582,8,15,233,883.3892688,806.3765867,393.4588729,283.3895094,1077.44191,242.7154263,190.499599,428.0366314,1233.838825,8263.669657,5405.880633,815.7018197,0,0,5539.14663
5583,8,16,233,840.5245919,826.3524993,300.293465,288.5227264,1162.152741,362.6540696,117.2007943,503.2118977,1456.153133,7751.930152,6807.157887,674.2916244,0,0,5857.065919
5584,8,17,233,804.051974,815.6520665,204.3168299,250.2479202,1265.95344,358.8358817,142.8199393,502.6898599,1437.127422,5501.484665,6899.963195,545.7844906,0,0,5781.695334
5585,8,18,233,904.4750232,726.4235425,226.8936886,288.9627851,1173.816962,205.9744326,131.1849765,585.0691471,1343.996129,2651.551019,5546.928758,127.0672443,0,0,5586.796686
5586,8,19,233,975.9463788,647.6325222,271.9166806,355.156542,1306.685878,294.7436845,180.0317622,594.4215328,1139.973973,1323.365997,2699.399094,70.021377,0.3686634,2.59907697,5766.508953
5587,8,20,233,1003.149092,775.8045312,305.5401875,597.0927633,1285.002011,412.5054022,301.3998944,588.3240273,1315.999176,719.1326202,1685.056034,76.13159376,3.35343665,23.6417284,6584.817085
5588,8,21,233,978.760394,873.6885354,313.4875878,678.2243413,1196.677693,453.7413076,308.1826544,594.5427872,1693.102402,857.9542975,1076.352442,147.4844008,4.87847603,34.393256,7090.407702
5589,8,22,233,1126.457651,862.7847616,312.0370338,725.0331868,1014.627296,527.5737478,265.3603529,587.7645022,1791.727539,924.0624996,940.1936434,218.8372079,9.75810355,68.79463,7213.366071
5590,8,23,233,1132.93164,864.1352255,326.5453511,707.3304456,937.4335123,675.766508,116.2751818,554.1758779,1899.617476,1531.91792,1073.878777,290.1900149,17.9189565,126.328643,7214.211218
5591,8,24,233,1244.90093,843.2327658,409.6743269,743.7732631,793.3729971,681.2859478,51.57698118,521.240088,2057.833568,2427.300216,3861.817767,911.9163082,23.3925265,164.917312,7346.890868
5592,8,1,234,1306.047069,705.5370891,411.1445848,744.0186705,926.4439335,714.155484,148.5374304,303.0325568,2129.830253,1859.664691,4872.63214,725.1552014,22.4672642,158.394212,7388.747072
5593,8,2,234,1338.850813,706.0534825,401.2869456,693.8549701,936.6623222,738.58895,190.1356669,271.3233023,2124.855443,1082.09124,3219.806104,550.1537123,39.9388057,281.56858,7401.611895
5594,8,3,234,1434.440686,687.0496679,380.8157578,662.8342758,803.0955374,729.7217087,190.666928,244.1991669,2072.942692,1690.968681,2754.578446,402.1308226,36.8557245,259.832858,7205.766421
5595,8,4,234,1410.870857,718.2458481,373.867178,656.6991533,847.0936515,749.2499014,242.7083798,239.2857437,2003.447988,1562.980489,2250.927885,264.0941073,35.0701682,247.244686,7241.468701
5596,8,5,234,1343.474046,752.3830222,310.3425817,650.7779383,926.7406257,753.7195827,272.0466111,356.8013778,1994.759374,1284.800891,2374.863824,240.5956861,29.9665082,211.263883,7361.045159
5597,8,6,234,1359.568238,692.0968976,246.7785616,744.0504889,1012.826885,743.4112423,255.707273,377.6232849,2020.628567,660.7664531,1241.60396,283.3183927,38.2708912,269.809783,7452.691439
5598,8,7,234,1253.64665,673.057763,185.9461844,744.0165048,1083.203684,686.1617069,193.6684343,466.2333635,2048.502863,536.4346516,1173.254161,341.3652224,35.5812868,250.848072,7334.437154
5599,8,8,234,1052.149069,568.5562232,87.55828564,613.853262,829.848166,601.0986791,151.2060196,456.025513,1852.979188,2387.525312,729.7211448,285.9422312,19.7918251,139.532367,6213.274406
5600,8,9,234,905.2230785,438.8381689,24.88904225,316.9972835,639.5949319,657.5024193,134.8593159,376.4944927,1355.093493,4331.011439,1386.858836,204.8589176,25.2045883,177.692347,4849.492226
5601,8,10,234,887.665723,358.3089656,23.80688534,219.0256135,652.926081,581.915163,153.4153087,342.6956131,1223.710162,4866.25456,973.6805691,102.5094753,27.9353142,196.943965,4443.469515
5602,8,11,234,928.2368192,465.7457786,32.57401958,155.795497,715.3078719,519.8941514,162.4529593,396.1110609,1178.649585,4576.304445,611.918021,70.021377,20.6705554,145.727415,4554.767743
5603,8,12,234,936.2931417,566.440289,48.5351793,138.8281821,708.1672351,598.4427243,194.8285357,343.8864427,1148.381323,3124.229653,763.5785969,70.021377,15.40805,108.626752,4683.803053
5604,8,13,234,892.6658458,576.5069614,91.45370162,147.1414385,712.0706348,631.7884487,186.2993,325.7357466,1275.701994,3285.77357,1018.737218,70.021377,18.9075169,133.297994,4839.364071
5605,8,14,234,1065.612453,567.4384128,108.171959,163.5370799,752.6198696,565.6436329,157.5095599,295.1656764,1237.586098,2269.34831,2229.594292,70.021377,20.8999438,147.344604,4913.284742
5606,8,15,234,1027.275398,622.8084936,94.61525556,286.1807063,784.026827,535.0443966,172.8746274,339.5583256,1325.508467,1126.385664,1711.407159,70.021377,21.3655908,150.627415,5187.892497
5607,8,16,234,1161.155953,654.0271433,127.2891073,178.2179764,780.654058,582.1904597,198.8747089,396.6021181,1317.801531,557.9619316,2041.286107,70.021377,17.6230627,124.242592,5396.813056
5608,8,17,234,1281.967398,661.2756859,145.0664459,288.4990678,838.4108752,664.8295337,242.3560227,464.9902854,1342.207572,499.7076549,1767.120625,70.021377,13.3301583,93.9776157,5929.602887
5609,8,18,234,1446.162476,692.1035277,115.1923395,90.89948119,1006.448429,742.4594028,299.2019769,389.6891581,1409.489923,249.4721519,859.7224538,262.9587421,11.0083313,77.6087358,6191.646714
5610,8,19,234,1557.366584,800.1063434,111.4004973,109.5881275,1063.96252,728.6445587,444.6100434,379.1385337,1539.789075,348.1489584,555.383929,794.9365785,4.90332407,34.5684347,6734.606283
5611,8,20,234,1599.728949,781.0257579,86.19187013,271.9124944,1046.15563,749.1033519,432.2351042,459.3084397,1813.093449,1059.074216,259.148783,1561.763887,7.99574018,56.3699682,7238.755046
5612,8,21,234,1582.471537,710.0376141,62.14207283,373.6678958,1160.786837,743.7395394,423.3568652,553.057093,1764.706726,2944.176908,777.933301,2633.65467,11.9469133,84.2257387,7373.966181
5613,8,22,234,1616.300223,609.3760309,40.75255455,398.7892027,1250.394563,736.2886402,439.1207047,599.0078915,1491.722123,4177.523321,1096.974102,3408.773778,43.4937057,306.630625,7181.751933
5614,8,23,234,1601.878852,498.3000399,31.09033011,480.3261228,1235.48444,744.8275736,447.1257601,592.1064603,1177.158294,4507.278328,2230.944587,3587.126051,52.0528901,366.972875,6808.297873
5615,8,24,234,1440.215912,341.6410982,23.07899508,425.4070199,1319.875826,729.7962474,447.0630755,590.0187997,1028.215983,7374.883204,3232.753551,2774.51204,44.9332859,316.779666,6345.312956
5616,8,1,235,1294.020745,223.9812863,20.54036034,431.2043676,1425.909676,701.2363792,444.7990006,537.2691052,908.4177356,10848.62745,7254.434201,3588.429189,20.5196586,144.663593,5987.378656
5617,8,2,235,1152.632793,122.1361692,12.72471362,520.7664484,1370.763934,696.0002153,446.1543155,520.773229,839.1502146,1049.26587,1011.921756,6106.271078,6.27741394,44.2557683,5681.102033
5618,8,3,235,1079.041506,89.35311739,9.369957118,625.4669786,1314.491866,683.6621832,439.3372694,552.4492926,752.6311763,2768.913118,1713.798174,5472.723083,67.2739284,474.281195,5545.803347
5619,8,4,235,1004.238288,120.9838791,8.616906329,663.8379079,1269.383951,647.2358366,441.0218813,540.5960087,670.3128064,4833.24279,5442.470581,5247.41129,0.93589135,6.598034,5366.227465
5620,8,5,235,936.8577044,127.1839421,8.31204588,711.599947,1302.799342,582.0413197,440.2114793,491.8068657,585.0646633,9164.261605,8074.695323,6027.229275,3.05756417,21.5558274,5185.877309
5621,8,6,235,870.9347844,147.3748037,8.392008343,662.9233043,1367.487527,520.5450846,441.609235,482.3129715,515.9177699,13636.07815,10933.59492,6864.962336,5.90338699,41.6188783,5017.497489
5622,8,7,235,822.5661132,137.7884767,10.16966149,650.3813936,1361.828364,481.4130322,420.600495,432.1163366,486.8310765,14371.93445,14994.06179,6915.149636,29.0429195,204.752582,4803.694949
5623,8,8,235,675.9696281,114.31482,4.142746781,534.7814699,1162.423735,377.7305047,398.6443808,330.4356841,433.7135009,8738.268565,14994.68275,6965.336936,31.4164782,221.486171,4032.15647
5624,8,9,235,503.1677295,33.96207292,0.015403915,384.1163222,828.8360109,213.7106903,261.3923772,199.7861562,332.4385863,4516.938554,7835.800111,4883.817644,24.5996268,173.427369,2757.425349
5625,8,10,235,403.3164643,6.562869173,4.479482149,308.693411,589.5106159,194.3802613,139.2079333,174.4937748,213.8792782,6794.665711,5707.397472,3638.186548,23.1538941,163.234954,2034.52409
5626,8,11,235,360.4848472,10.11045629,21.18330716,255.2526357,458.2788072,248.3240148,95.61592982,138.1464111,157.0662731,6014.264814,7928.740979,2597.251275,30.3691388,214.102429,1744.462682
