Time,Month,Hour,Day,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,osw_zone1,osw_zone2,osw_zone3,osw_zone4,osw_zone5,LOAD
2768,4,9,116,5661.576587,8119.754493,11097.75947,11125.605,15182.15568,2157.677559,6648.161663,6628.667292,22625.91848,0,0,0,0,0,89247.27623
2769,4,10,116,5589.411584,8039.616768,11101.93566,11027.91938,15034.51734,2159.108299,6573.858587,6566.420001,22428.6209,0,0,0,0,0,88521.40852
2770,4,11,116,5520.576619,7903.045649,11127.92783,10993.97828,14936.59079,2103.792524,6524.55887,6467.353553,22230.28584,0,0,0,0,0,87808.10996
2771,4,12,116,5427.65041,7820.170656,11180.6906,10992.11691,14825.50988,2066.039414,6548.814932,6342.603283,21920.11702,0,0,0,0,0,87123.71311
2772,4,13,116,5465.111,7799.480972,11161.65215,11120.3987,15050.10199,2049.434723,6629.908634,6316.084729,21931.87941,0,0,0,0,0,87524.05231
2773,4,14,116,5511.912946,7723.299738,11115.38617,11244.81189,15453.22785,2045.134069,6758.097568,6320.261195,21905.54626,0,0,0,0,0,88077.67769
2774,4,15,116,5542.880924,7684.42273,11097.45254,11457.64212,15692.03461,2052.454807,6824.225545,6319.032179,21913.17806,0,0,0,0,0,88583.32351
2775,4,16,116,5602.848263,7733.797658,11099.17513,11683.77473,16048.6818,2072.184541,6929.217524,6404.073778,22085.52766,0,0,0,0,0,89659.28109
2776,4,17,116,5734.112667,7923.118744,10993.73536,12001.07654,16478.76359,2149.163331,7092.410453,6577.472902,22544.43408,0,0,0,0,0,91494.28768
2777,4,18,116,5636.924289,7908.3804,10969.84958,11706.43575,15887.39017,2109.720149,6895.542897,6372.203841,22468.41972,0,0,0,0,0,89954.8668
2778,4,19,116,5387.772391,7468.912887,11169.30029,10969.85024,14795.85669,1989.484505,6445.102523,5995.092685,21157.64305,0,0,0,0,0,85379.01527
2779,4,20,116,5118.394482,7090.361991,10780.57035,10306.414,13787.3415,1927.106028,6005.012946,5677.30079,19736.96589,0,0,0,0,0,80429.46798
2780,4,21,116,4981.382484,6804.703395,10128.60738,9872.904444,13046.86164,1876.666775,5676.845892,5437.887705,18849.58516,0,0,0,0,0,76675.44488
2781,4,22,116,4890.718692,6628.045608,9448.884765,9630.48128,12618.88785,1828.223628,5486.559608,5364.963467,18291.49477,0,0,0,0,0,74188.25967
2782,4,23,116,4870.450053,6534.87273,8928.378149,9561.322477,12436.78105,1828.588495,5395.146889,5286.042394,18137.21393,0,0,0,0,0,72978.79617
2783,4,24,116,4876.142836,6567.312666,8623.644663,9558.186666,12409.83362,1818.956262,5396.273904,5319.770303,18131.49914,0,0,0,0,0,72701.62005
2784,4,1,117,4976.244057,6656.208887,8422.567721,9805.233719,12661.25364,1873.641308,5560.987625,5460.509037,18546.4185,0,0,0,0,0,73963.06449
2785,4,2,117,5226.899319,6975.753216,8333.631063,10451.5916,13385.40007,1947.726139,5994.267602,5834.9246,19856.68117,0,0,0,0,0,78006.87477
2786,4,3,117,5546.045114,7477.851871,8467.954757,11218.99868,14452.51962,2088.126634,6547.456219,6388.868048,21678.68037,0,0,0,0,0,83866.50132
2787,4,4,117,5659.621693,7717.421312,8896.098532,11506.24087,14950.6102,2155.537238,6775.137902,6573.026537,22417.73913,0,0,0,0,0,86651.43342
2788,4,5,117,5619.199256,7982.12716,9595.875662,11278.7294,14790.49411,2145.620752,6742.633315,6514.861438,22391.02061,0,0,0,0,0,87060.5617
2789,4,6,117,5580.801409,8058.796053,10324.36272,11292.32888,14710.41104,2165.573139,6701.5617,6499.598013,22355.55278,0,0,0,0,0,87688.98572
2790,4,7,117,5552.264423,8148.525349,10854.55659,11310.28264,14679.50526,2150.899587,6726.351507,6472.348087,22421.06603,0,0,0,0,0,88315.79947
2791,4,8,117,5502.530104,8136.280051,11195.16932,11304.45952,14561.173,2151.625823,6669.430658,6430.71855,22359.43635,0,0,0,0,0,88310.82337
2792,4,9,117,5498.05312,8149.375839,11461.23836,11355.54366,14524.1911,2116.853366,6681.795818,6385.627727,22377.35605,0,0,0,0,0,88550.03505
2793,4,10,117,5517.244869,8173.423208,11641.29964,11444.33237,14621.41021,2126.597587,6728.163576,6383.299654,22576.98169,0,0,0,0,0,89212.7528
2794,4,11,117,5512.686161,8071.479885,11786.15599,11589.52089,14714.10776,2085.905858,6787.081588,6351.654004,22665.7235,0,0,0,0,0,89564.31562
2795,4,12,117,5511.197771,7953.423239,11986.7975,11867.31703,14962.12905,2056.532119,6862.551976,6324.505739,22615.35123,0,0,0,0,0,90139.80565
2796,4,13,117,5575.384268,7973.236408,12057.04142,12142.18052,15409.28384,2058.191722,7057.47269,6358.558818,22921.37683,0,0,0,0,0,91552.72652
2797,4,14,117,5671.724872,8015.317972,12105.05224,12402.97659,15834.32114,2046.340636,7233.609806,6407.660922,23054.68251,0,0,0,0,0,92771.68669
2798,4,15,117,5736.253912,8025.377744,12120.79211,12590.28297,16107.5004,2051.082452,7261.138958,6397.953698,23199.96331,0,0,0,0,0,93490.34555
2799,4,16,117,5802.909072,8034.871496,12088.97263,12613.65675,16333.12267,2063.360235,7298.643063,6417.24826,23187.04856,0,0,0,0,0,93839.83274
2800,4,17,117,5898.302307,8140.272391,11960.52787,12691.53136,16796.69564,2126.218011,7386.548149,6561.887597,23534.07447,0,0,0,0,0,95096.05779
2801,4,18,117,5789.487257,8069.759698,11947.75072,12164.39002,16205.86485,2107.473511,7115.995166,6254.49514,23341.14325,0,0,0,0,0,92996.35962
2802,4,19,117,5473.999251,7649.630226,12133.54803,11378.71558,15007.20459,2006.11005,6628.042195,5922.204214,21823.63659,0,0,0,0,0,88023.09072
2803,4,20,117,5147.90845,7239.578174,11723.73875,10574.37096,13815.66026,1890.250116,6137.326563,5656.144,20192.86005,0,0,0,0,0,82377.83732
2804,4,21,117,4949.987721,6907.12432,10984.22537,9975.658969,13069.45749,1844.263045,5709.225621,5267.615233,18928.70612,0,0,0,0,0,77636.26389
2805,4,22,117,4761.848248,6604.717537,10259.22257,9604.273129,12494.79624,1795.221929,5472.958961,5076.337863,18073.2924,0,0,0,0,0,74142.66888
2806,4,23,117,4714.284107,6486.107237,9708.938734,9418.310038,12123.85776,1756.779688,5342.5058,4983.379874,17611.09977,0,0,0,0,0,72145.263
2807,4,24,117,4691.870699,6409.113915,9300.405646,9356.586191,11966.37202,1759.345614,5280.324976,4942.628599,17464.9459,0,0,0,0,0,71171.59356
2808,4,1,118,4764.679237,6455.656167,9005.322547,9387.394489,12100.75103,1763.673667,5387.87704,5018.202439,17667.25144,0,0,0,0,0,71550.80805
2809,4,2,118,4940.571469,6762.528737,8864.938751,9856.365573,12721.17695,1881.227503,5704.769786,5361.351566,18645.97452,0,0,0,0,0,74738.90485
2810,4,3,118,5231.520134,7162.027354,8949.644986,10652.82194,13653.78568,2010.598147,6245.439013,5837.566529,20485.09634,0,0,0,0,0,80228.50012
2811,4,4,118,5385.251134,7558.436554,9454.254746,11053.25125,14466.34778,2074.629937,6539.202522,6166.431106,21467.29062,0,0,0,0,0,84165.09564
2812,4,5,118,5460.871946,7870.312404,10198.89615,11169.36642,14790.46348,2116.611422,6727.268685,6256.350762,21871.57142,0,0,0,0,0,86461.71269
2813,4,6,118,5525.514622,8088.73128,11009.14886,11399.54153,15269.12124,2152.102522,6880.662701,6353.909708,22395.83133,0,0,0,0,0,89074.5638
2814,4,7,118,5607.795827,8304.402596,11578.04266,11692.22792,15668.90444,2173.003215,7038.656817,6485.572079,23081.72142,0,0,0,0,0,91630.32697
2815,4,8,118,5680.026301,8400.141138,11934.65814,12012.08527,15971.84315,2176.190055,7170.399263,6541.483058,23430.5402,0,0,0,0,0,93317.36658
2816,4,9,118,5709.047639,8420.136227,12183.2683,12342.71166,16238.33942,2180.204159,7306.651687,6566.070535,23920.46193,0,0,0,0,0,94866.89156
2817,4,10,118,5787.046674,8621.80038,12450.72779,12719.45559,16594.73508,2194.625864,7452.257351,6664.761463,24367.02977,0,0,0,0,0,96852.43997
2818,4,11,118,5865.370563,8690.45629,12706.35052,13027.35203,17026.86215,2168.107579,7641.136728,6686.935704,24706.79985,0,0,0,0,0,98519.37141
2819,4,12,118,5883.269593,8577.921694,13072.29508,13455.38356,17529.02149,2135.54632,7867.370882,6695.708625,24932.18155,0,0,0,0,0,100148.6988
2820,4,13,118,6017.273926,8614.656626,13284.24648,13812.42129,18095.87263,2133.331873,8122.002701,6790.741395,25232.82229,0,0,0,0,0,102103.3692
2821,4,14,118,6061.600102,8552.092273,13431.34608,14097.19969,18631.12616,2140.265116,8276.8204,6826.624299,25399.58739,0,0,0,0,0,103416.6615
2822,4,15,118,6119.812122,8570.559019,13329.90532,14150.63394,18755.32933,2152.697646,8243.274654,6811.908568,25426.53013,0,0,0,0,0,103560.6507
2823,4,16,118,6154.025675,8549.240241,13174.19092,14029.20617,18763.50096,2169.181764,8141.269186,6814.188419,25375.2626,0,0,0,0,0,103170.0659
2824,4,17,118,6251.222866,8703.686601,13075.0945,13959.2774,19076.23454,2199.354538,8196.536864,6936.115391,25626.97931,0,0,0,0,0,104024.502
2825,4,18,118,6102.248462,8744.897369,13091.20913,13368.94379,18378.76446,2203.177022,7856.873706,6719.476572,25364.09159,0,0,0,0,0,101829.6821
2826,4,19,118,5715.400199,8259.622325,12825.3952,12446.93679,16974.29631,2061.104144,7338.707663,6210.515188,23714.09934,0,0,0,0,0,95546.07716
2827,4,20,118,5376.164977,7782.810081,12247.83323,11507.07137,15586.56775,1950.827151,6728.144775,5788.414265,21945.01132,0,0,0,0,0,88912.84491
2828,4,21,118,5120.035461,7368.801013,11427.66186,10749.83927,14433.42448,1865.202616,6251.11962,5449.774125,20457.7168,0,0,0,0,0,83123.57524
2829,4,22,118,4945.018555,7059.226261,10633.38726,10226.60916,13653.43057,1814.21739,5936.144034,5255.70742,19570.81428,0,0,0,0,0,79094.55494
2830,4,23,118,4847.232662,6860.65276,9997.943878,9930.604464,13133.54751,1803.459593,5737.17974,5130.803428,18994.80322,0,0,0,0,0,76436.22725
2831,4,24,118,4754.510071,6766.289893,9531.30643,9712.479179,12855.87617,1798.461626,5635.203664,5208.777409,18716.1675,0,0,0,0,0,74979.07195
2832,4,1,119,4810.669903,6812.386104,9239.30075,9754.407635,12849.6171,1810.970671,5660.262815,5134.770811,18801.20019,0,0,0,0,0,74873.58598
2833,4,2,119,4947.862723,7087.524498,9138.84214,10150.68085,13435.9042,1905.691128,5982.073834,5435.701385,19700.69205,0,0,0,0,0,77784.97281
2834,4,3,119,5260.008406,7573.017879,9243.638508,10833.87784,14368.83763,2021.400571,6496.940361,5927.230146,21391.90718,0,0,0,0,0,83116.85852
2835,4,4,119,5458.201044,7903.183357,9663.410385,11372.08705,15314.32995,2102.825915,6889.755351,6300.553209,22313.86163,0,0,0,0,0,87318.20789
2836,4,5,119,5593.083833,8178.60551,10418.74883,11633.28057,16007.01049,2155.609115,7175.679885,6508.827593,22843.98079,0,0,0,0,0,90514.82662
2837,4,6,119,5788.846435,8492.6147,11134.79651,12027.15474,16778.17407,2212.876519,7460.950044,6730.145856,23873.97686,0,0,0,0,0,94499.53574
2838,4,7,119,5905.28297,8642.711792,11519.61663,12518.53961,17583.56133,2252.233508,7746.220194,6755.315962,24533.25098,0,0,0,0,0,97456.73298
2839,4,8,119,6022.997255,8659.277487,11813.62533,12994.43311,18281.55011,2265.144442,8038.233188,6972.250605,24946.25737,0,0,0,0,0,99993.76889
2840,4,9,119,6149.448452,8672.731499,12021.24241,13547.9408,18944.95623,2251.449712,8292.89202,7240.002221,25221.54888,0,0,0,0,0,102342.2122
2841,4,10,119,6293.146324,8719.836532,11986.32179,14065.51275,19673.96977,2246.255316,8546.56296,7348.67822,25538.80805,0,0,0,0,0,104419.0917
2842,4,11,119,6385.677692,8675.977758,12019.61451,14461.07816,20390.25677,2230.778217,8790.029689,7418.686419,25813.11881,0,0,0,0,0,106185.218
2843,4,12,119,6447.138145,8697.25134,12086.96195,14898.18018,21120.14683,2204.460925,9077.85907,7512.837936,25937.39908,0,0,0,0,0,107982.2355
2844,4,13,119,6473.795441,8677.093777,11925.16976,15214.71485,21808.22155,2213.222482,9369.049824,7563.982386,26070.70259,0,0,0,0,0,109315.9527
2845,4,14,119,6478.193484,8655.135744,11703.51589,15376.43118,22270.53088,2197.119718,9556.601872,7571.355449,25978.4065,0,0,0,0,0,109787.2907
2846,4,15,119,6561.733503,8673.992885,11662.35763,15247.93365,22200.81309,2201.274192,9469.811025,7504.549486,25792.63638,0,0,0,0,0,109315.1018
2847,4,16,119,6509.714556,8591.308152,11610.03643,15007.07071,21751.54271,2221.283781,9289.307083,7434.646785,25473.3357,0,0,0,0,0,107888.2459
2848,4,17,119,6552.394761,8652.17443,11503.67664,14880.8195,21591.47546,2235.688998,9259.110668,7478.662404,25753.47362,0,0,0,0,0,107907.4765
2849,4,18,119,6328.056712,8521.286986,11483.48221,14238.83587,20684.50852,2217.365344,8923.374837,7185.179094,25323.62989,0,0,0,0,0,104905.7195
2850,4,19,119,5985.753272,8057.841903,11534.28114,13207.37255,19108.25576,2092.909904,8282.632295,6766.014686,23693.85121,0,0,0,0,0,98728.91272
2851,4,20,119,5582.400406,7619.05798,11152.74626,12187.8899,17521.58085,1972.378861,7650.369685,6342.613723,21916.2799,0,0,0,0,0,91945.31758
2852,4,21,119,5333.43314,7238.156861,10496.31459,11380.17509,16159.24881,1896.666173,7088.349397,5965.665531,20479.84678,0,0,0,0,0,86037.85637
2853,4,22,119,5107.761646,6973.832306,9856.306176,10734.262,15218.0208,1834.37124,6697.546583,5679.855783,19588.42278,0,0,0,0,0,81690.37931
2854,4,23,119,4991.222784,6796.548821,9362.405975,10344.71533,14612.34652,1813.279334,6414.728897,5512.173455,18942.14499,0,0,0,0,0,78789.5661
2855,4,24,119,4933.061573,6681.967134,9061.401018,10142.6221,14249.56312,1790.784374,6270.470263,5420.654349,18620.27432,0,0,0,0,0,77170.79825
2976,5,1,125,4742.077968,6454.905808,8844.718208,9529.445005,12108.84135,1780.012271,5390.684167,5105.455233,17839.38207,0,0,0,0,0,71795.52208
2977,5,2,125,4910.086086,6743.660214,8723.922164,9976.257757,12649.16221,1868.405159,5725.35345,5399.671596,18630.58239,0,0,0,0,0,74627.10103
2978,5,3,125,5142.751945,7185.54497,8839.152708,10746.79252,13598.76465,1976.901414,6235.123567,5886.985609,20058.65962,0,0,0,0,0,79670.677
2979,5,4,125,5319.798323,7588.803911,9294.39058,11165.57549,14392.07154,2051.900708,6559.908812,6205.995277,21106.08241,0,0,0,0,0,83684.52705
2980,5,5,125,5440.688642,7892.838817,10122.82879,11297.13988,14775.51424,2086.948151,6755.980425,6308.257326,21759.73482,0,0,0,0,0,86439.93108
2981,5,6,125,5559.96744,8166.591216,10908.95241,11534.23678,15080.98008,2120.011948,6893.461311,6406.372862,22404.67342,0,0,0,0,0,89075.24747
2982,5,7,125,5642.458013,8419.82916,11190.76931,11729.56029,15332.20553,2151.301304,6993.52819,6516.457607,23043.91899,0,0,0,0,0,91020.0284
2983,5,8,125,5668.049976,8532.29818,11432.79218,11768.2592,15470.59227,2162.893728,7080.868648,6587.687175,23575.27184,0,0,0,0,0,92278.7132
2984,5,9,125,5792.939014,8617.957919,11678.7071,11865.67721,15643.21925,2164.165248,7165.910889,6649.352139,24026.18858,0,0,0,0,0,93604.11736
2985,5,10,125,5857.412958,8761.071484,11870.74256,12048.74496,15967.23612,2184.799038,7268.16268,6752.005473,24579.67723,0,0,0,0,0,95289.8525
2986,5,11,125,5902.298446,8794.86571,12127.61649,12288.45443,16155.04573,2146.0748,7386.197727,6751.92332,25033.30404,0,0,0,0,0,96585.78069
2987,5,12,125,5947.320972,8813.080472,12459.60393,12518.91745,16441.31227,2133.527818,7582.286751,6740.409071,25154.01869,0,0,0,0,0,97790.47742
2988,5,13,125,6057.526334,8885.211817,12513.18188,12799.87069,16827.24876,2139.025339,7831.46754,6784.650054,25457.75411,0,0,0,0,0,99295.93652
2989,5,14,125,6153.739343,8885.752374,12698.33982,12972.47502,17265.54967,2131.081603,7960.644934,6825.12542,25620.44715,0,0,0,0,0,100513.1553
2990,5,15,125,6165.20288,8760.303269,12961.36542,12990.35138,17260.62799,2133.016362,7895.920856,6784.225226,25579.03492,0,0,0,0,0,100530.0483
2991,5,16,125,6113.057747,8699.030279,12874.46279,12857.16705,17096.63518,2131.48841,7736.43391,6729.005468,25289.87938,0,0,0,0,0,99527.16022
2992,5,17,125,6142.664732,8720.478812,12726.61273,12859.48156,17245.96768,2160.27891,7704.099837,6767.68198,25175.72251,0,0,0,0,0,99502.98875
2993,5,18,125,5981.35589,8659.259091,12474.49287,12462.46857,16564.62398,2150.909925,7419.696814,6540.679575,24964.12694,0,0,0,0,0,97217.61366
2994,5,19,125,5612.161586,8170.53657,12394.03839,11603.26097,15253.39147,2026.499829,6897.798983,6154.484911,23327.30299,0,0,0,0,0,91439.4757
2995,5,20,125,5316.052131,7669.426788,11897.82097,10804.36481,14042.75383,1937.317567,6316.673643,5739.119759,21652.52623,0,0,0,0,0,85376.05573
2996,5,21,125,5107.179364,7333.658488,11036.31238,10183.25503,13110.22155,1874.976306,5899.988462,5426.827784,20333.6005,0,0,0,0,0,80306.01986
2997,5,22,125,4924.850055,7021.829181,10198.41433,9801.126491,12534.91616,1810.640907,5607.312469,5175.041867,19445.64774,0,0,0,0,0,76519.77921
2998,5,23,125,4827.976361,6862.193473,9518.315928,9584.68301,12206.58141,1778.872689,5461.586647,5071.246753,18795.17362,0,0,0,0,0,74106.62989
2999,5,24,125,4784.177012,6744.866847,9108.766833,9484.257373,12039.88422,1766.650198,5394.804885,5044.84303,18410.10486,0,0,0,0,0,72778.35525
3000,5,1,126,4762.565104,6749.211636,8837.203215,9614.87192,12143.01693,1800.674821,5485.789265,5119.326849,18585.02357,0,0,0,0,0,73097.68331
3001,5,2,126,4946.355549,6994.611305,8698.592028,10086.25796,12697.91858,1849.648461,5825.558274,5391.997528,19289.70726,0,0,0,0,0,75780.64695
3002,5,3,126,5190.266704,7374.529298,8791.460041,10769.60106,13611.26159,1982.468768,6349.318456,5811.307801,20989.85325,0,0,0,0,0,80870.06697
3003,5,4,126,5428.170351,7731.798986,9205.703975,11267.1473,14482.70434,2065.943079,6738.248376,6195.620513,21962.92232,0,0,0,0,0,85078.25924
3004,5,5,126,5474.55565,8028.642446,9897.852838,11474.77182,14742.82387,2094.666496,6946.94046,6354.399156,22720.19434,0,0,0,0,0,87734.84708
3005,5,6,126,5571.872565,8286.102584,10722.51209,11643.93907,14978.98546,2151.070954,7166.816491,6462.344845,23613.19735,0,0,0,0,0,90596.84141
3006,5,7,126,5669.611822,8461.671877,11206.97181,11815.18284,15218.22771,2192.832575,7231.329465,6541.227038,24276.66966,0,0,0,0,0,92613.7248
3007,5,8,126,5741.979761,8536.303861,11385.1609,12015.83799,15608.23105,2182.837864,7323.841731,6562.251753,24652.87247,0,0,0,0,0,94009.31739
3008,5,9,126,5818.792197,8553.7053,11598.68034,12322.87412,15939.59257,2179.596978,7349.925191,6528.576206,25072.88722,0,0,0,0,0,95364.63012
3009,5,10,126,5894.037009,8686.347752,11790.74346,12747.70286,15874.78202,2170.75029,7414.303138,6562.099844,25558.35914,0,0,0,0,0,96699.12551
3010,5,11,126,5959.466733,8628.708635,11957.83956,13141.07248,15888.21645,2155.2739,7675.368267,6563.990909,25658.65835,0,0,0,0,0,97628.59528
3011,5,12,126,5961.388871,8517.228714,12150.39452,13365.19086,16085.66272,2124.880636,7970.860906,6575.458138,25814.16391,0,0,0,0,0,98565.22927
3012,5,13,126,6029.350353,8468.359277,12242.17001,13472.92321,16718.99385,2123.977612,8069.276272,6637.037243,26017.83973,0,0,0,0,0,99779.92756
3013,5,14,126,6063.100932,8443.81455,12116.68487,13422.29638,17226.30233,2102.260025,8182.990439,6680.338679,25958.02662,0,0,0,0,0,100195.8148
3014,5,15,126,6074.245833,8324.778708,11993.01906,13438.19775,17350.11341,2112.587616,8026.091015,6632.377704,25790.37797,0,0,0,0,0,99741.78907
3015,5,16,126,6031.788067,8250.926123,11838.4668,13327.62876,17556.33519,2119.630329,7995.806481,6613.020038,25371.06907,0,0,0,0,0,99104.67087
3016,5,17,126,6012.769297,8273.6154,11631.64769,13118.30714,17723.80965,2126.640274,7955.168681,6649.16834,25089.65439,0,0,0,0,0,98580.78087
3017,5,18,126,5894.115318,8271.246237,11416.94715,12663.0227,17032.45369,2107.280092,7680.292325,6501.167309,24825.60056,0,0,0,0,0,96392.12538
3018,5,19,126,5602.564453,7778.59194,11489.69875,11837.91102,15812.22157,1988.222676,7136.743656,6058.99028,23083.9236,0,0,0,0,0,90788.86796
3019,5,20,126,5264.249186,7283.571107,11084.65391,11014.08766,14572.65604,1894.024977,6563.13575,5722.534669,21241.88343,0,0,0,0,0,84640.79672
3020,5,21,126,5055.403207,6938.797632,10335.82439,10389.4362,13616.06546,1842.739781,6106.161502,5421.981383,19793.0613,0,0,0,0,0,79499.47086
3021,5,22,126,4839.595315,6659.894554,9605.441503,9959.333261,12964.42537,1767.339106,5802.056492,5236.776189,18901.80548,0,0,0,0,0,75736.66727
3022,5,23,126,4709.854227,6419.766133,9042.187365,9732.437691,12570.02459,1726.008331,5619.396402,5134.575779,18262.77852,0,0,0,0,0,73217.02904
3023,5,24,126,4699.436178,6301.573508,8694.249801,9626.030271,12397.37431,1726.439562,5522.909469,5082.96502,17968.7404,0,0,0,0,0,72019.71851
3024,5,1,127,4758.679443,6340.561743,8459.05837,9668.28018,12486.91346,1739.506192,5567.193464,5145.668626,17998.17808,0,0,0,0,0,72164.03956
3025,5,2,127,4920.729358,6683.513266,8377.130863,10094.04994,12973.65824,1814.283223,5883.111006,5417.608632,18778.70865,0,0,0,0,0,74942.79319
3026,5,3,127,5123.186878,7098.190344,8513.663832,10775.6283,13880.48366,1924.890084,6372.130091,5874.730259,20114.25836,0,0,0,0,0,79677.16181
3027,5,4,127,5317.127283,7511.224816,8961.372876,11252.69977,14770.02112,2007.417846,6816.008611,6226.867784,21282.33181,0,0,0,0,0,84145.07192
3028,5,5,127,5489.305231,7764.205765,9635.227559,11587.37044,15250.58446,2048.739013,7107.269007,6323.125533,21955.2176,0,0,0,0,0,87161.04461
3029,5,6,127,5575.316931,7967.176642,10281.66448,12007.6557,15622.10495,2086.495173,7329.845281,6409.053595,22559.13482,0,0,0,0,0,89838.44757
3030,5,7,127,5638.650601,7981.402285,10703.51569,12441.63931,15840.85183,2106.250229,7507.540656,6464.619718,23365.42142,0,0,0,0,0,92049.89173
3031,5,8,127,5639.23602,8016.055712,10944.77071,12707.49339,15919.82755,2091.814671,7646.60914,6468.873281,23852.0172,0,0,0,0,0,93286.69768
3032,5,9,127,5674.513753,7989.644199,11016.12525,13123.278,15939.27224,2071.340352,7723.246571,6450.627321,24407.69445,0,0,0,0,0,94395.74214
3033,5,10,127,5749.22069,7953.688954,11030.6699,13487.14514,16151.25335,2066.634817,7798.492607,6473.652419,25062.0528,0,0,0,0,0,95772.81069
3034,5,11,127,5795.148793,7848.632902,10999.89884,13869.02445,16411.56343,2026.610491,7934.45416,6460.247254,25467.21584,0,0,0,0,0,96812.79617
3035,5,12,127,5830.747604,7700.880135,10977.94229,14287.82314,16562.12626,2000.277612,8172.250728,6445.628242,25766.71208,0,0,0,0,0,97744.38809
3036,5,13,127,5851.764628,7712.274157,10875.19265,14636.84728,16965.82312,1993.744887,8440.42188,6441.256681,25896.13882,0,0,0,0,0,98813.4641
3037,5,14,127,5882.606599,7695.754703,10729.08127,14776.36713,17197.23965,1975.955196,8483.082095,6384.381586,25727.04746,0,0,0,0,0,98851.51569
3038,5,15,127,5865.196965,7633.915675,10672.79965,14579.47238,17025.58412,1968.820509,8300.998068,6296.854043,25351.24015,0,0,0,0,0,97694.88155
3039,5,16,127,5780.548895,7679.607497,10596.12713,14212.76064,16849.30617,1975.891562,8082.922702,6277.534708,24692.98832,0,0,0,0,0,96147.68763
3040,5,17,127,5817.280062,7802.486621,10579.29615,14036.862,16982.13857,1997.578691,7938.792393,6336.020856,24356.28418,0,0,0,0,0,95846.73953
3041,5,18,127,5707.77487,7725.163314,10605.52503,13422.71409,16409.26158,1972.397513,7657.853537,6144.413392,24056.01543,0,0,0,0,0,93701.11875
3042,5,19,127,5402.729227,7338.586094,10805.11668,12622.80642,15392.03672,1881.830809,7217.717837,5823.982534,22753.42678,0,0,0,0,0,89238.2331
3043,5,20,127,5179.294753,6923.059814,10540.3543,11800.22422,14297.53514,1784.564618,6731.454832,5406.042057,21033.75934,0,0,0,0,0,83696.28908
3044,5,21,127,4889.190373,6655.43939,9966.033283,11042.76321,13370.44922,1721.118104,6296.095793,5125.038878,19741.69626,0,0,0,0,0,78807.82451
3045,5,22,127,4700.590349,6422.686949,9392.660233,10536.29721,12670.80717,1664.476615,5966.970977,4931.394191,18520.32115,0,0,0,0,0,74806.20485
3046,5,23,127,4584.907718,6304.772058,8891.833823,10192.78939,12282.22961,1647.09067,5769.453754,4817.30214,17984.84094,0,0,0,0,0,72475.2201
3047,5,24,127,4557.92399,6206.830519,8636.857347,9925.068295,12014.53949,1626.29527,5645.136906,4750.833496,17519.50921,0,0,0,0,0,70882.99452
3048,5,1,128,4539.757042,6202.430158,8409.386667,9897.422176,11889.53209,1634.331617,5607.454948,4746.620192,17498.99971,0,0,0,0,0,70425.9346
3049,5,2,128,4546.901717,6317.917906,8336.112671,9942.830455,11992.91875,1661.909315,5626.292051,4846.397311,17684.20333,0,0,0,0,0,70955.4835
3050,5,3,128,4629.977094,6416.026854,8367.261776,10076.84028,12197.3973,1707.234693,5668.976136,5010.447543,18013.34578,0,0,0,0,0,72087.50746
3051,5,4,128,4744.18445,6621.6988,8531.191446,10537.80653,12707.80718,1767.73441,5970.36547,5234.751244,18722.6662,0,0,0,0,0,74838.20574
3052,5,5,128,4977.500549,6873.419545,8774.742759,11167.05342,13360.50538,1838.713609,6350.254486,5517.165136,20180.96469,0,0,0,0,0,79040.31958
3053,5,6,128,5163.665614,7005.831376,9227.990068,11811.50444,13887.94153,1886.854395,6656.073648,5710.746461,21445.32442,0,0,0,0,0,82795.93195
3054,5,7,128,5297.699995,7150.762659,9616.15649,12513.65171,14330.54115,1910.014351,6938.262687,5802.718959,22572.72723,0,0,0,0,0,86132.53522
3055,5,8,128,5454.216674,7238.062104,9828.465427,13190.92819,14578.79695,1922.259204,7170.335528,5803.252494,23348.1992,0,0,0,0,0,88534.51577
3056,5,9,128,5588.393961,7269.265958,9990.703332,13827.09156,14514.62136,1915.496841,7398.723403,5754.019267,24046.05373,0,0,0,0,0,90304.36941
3057,5,10,128,5723.897036,7279.257106,9918.916205,14390.50439,14584.96887,1916.917214,7693.568743,5726.043565,24580.36504,0,0,0,0,0,91814.43817
3058,5,11,128,5855.904822,7255.613975,9803.962687,14963.68294,14634.03964,1912.346312,8061.306416,5711.692388,24844.68944,0,0,0,0,0,93043.23862
3059,5,12,128,5980.426989,7235.121809,9746.542491,15395.63663,14771.55568,1917.648598,8385.823962,5736.766839,25148.83832,0,0,0,0,0,94318.36132
3060,5,13,128,6009.356472,7225.951009,9777.70295,15796.68977,14961.71472,1917.280663,8672.840046,5829.802742,25218.05828,0,0,0,0,0,95409.39666
3061,5,14,128,6037.224297,7203.033051,9669.4131,15972.15094,15426.66974,1923.841636,8883.872642,5915.714419,25097.26123,0,0,0,0,0,96129.18106
3062,5,15,128,5934.502133,7190.181499,9606.311696,15855.72739,15674.41198,1927.52835,8819.679808,5934.18501,24674.06654,0,0,0,0,0,95616.5944
